Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 66.0.3359.181,,2018-05-23 12:52:01,2018-05-23 12:52:48,47.332s,PASSED
,,,,,,
Test Cases/General_Login_Logout/TC_1_Login,Chrome 66.0.3359.181,,2018-05-23 12:52:01,2018-05-23 12:52:32,31.015s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-05-23 12:52:01,2018-05-23 12:52:16,14.635s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 12:52:16,2018-05-23 12:52:16,0.059s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-05-23 12:52:16,2018-05-23 12:52:17,1.167s,PASSED
waitForElementClickable,Chrome 66.0.3359.181,,2018-05-23 12:52:17,2018-05-23 12:52:17,0.058s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-23 12:52:17,2018-05-23 12:52:17,0.092s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-23 12:52:17,2018-05-23 12:52:17,0.084s,PASSED
click,Chrome 66.0.3359.181,,2018-05-23 12:52:17,2018-05-23 12:52:17,0.063s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 12:52:17,2018-05-23 12:52:17,0.005s,PASSED
click,Chrome 66.0.3359.181,,2018-05-23 12:52:17,2018-05-23 12:52:30,12.622s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-23 12:52:30,2018-05-23 12:52:32,2.026s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 66.0.3359.181,,2018-05-23 12:52:32,2018-05-23 12:52:47,15.455s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 12:52:32,2018-05-23 12:52:32,0.008s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-23 12:52:32,2018-05-23 12:52:32,0.060s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 12:52:32,2018-05-23 12:52:32,0.005s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-23 12:52:32,2018-05-23 12:52:32,0.047s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 12:52:32,2018-05-23 12:52:32,0.007s,PASSED
click,Chrome 66.0.3359.181,,2018-05-23 12:52:32,2018-05-23 12:52:47,15.228s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 12:52:47,2018-05-23 12:52:47,0.001s,NOT_RUN
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-23 12:52:47,2018-05-23 12:52:47,0.000s,NOT_RUN
