Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 69.0.3497.100,,2018-10-24 17:00:30,2018-10-24 17:02:10,1m - 40.324s,FAILED
,,,,,,
Test Cases/General_Login_Logout/TC_1_Login,Chrome 69.0.3497.100,,2018-10-24 17:00:30,2018-10-24 17:00:56,25.653s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-24 17:00:30,2018-10-24 17:00:41,10.932s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:00:41,2018-10-24 17:00:41,0.127s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-24 17:00:41,2018-10-24 17:00:42,1.154s,PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-24 17:00:42,2018-10-24 17:00:43,0.277s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 17:00:43,2018-10-24 17:00:43,0.144s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 17:00:43,2018-10-24 17:00:43,0.092s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 17:00:43,2018-10-24 17:00:43,0.075s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:00:43,2018-10-24 17:00:43,0.008s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 17:00:43,2018-10-24 17:00:54,10.553s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 17:00:54,2018-10-24 17:00:56,2.011s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 69.0.3497.100,,2018-10-24 17:00:56,2018-10-24 17:00:57,1.468s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:00:56,2018-10-24 17:00:56,0.009s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:00:56,2018-10-24 17:00:56,0.122s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:00:56,2018-10-24 17:00:56,0.005s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:00:56,2018-10-24 17:00:56,0.578s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:00:56,2018-10-24 17:00:56,0.007s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 17:00:56,2018-10-24 17:00:57,0.626s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:00:57,2018-10-24 17:00:57,0.007s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-24 17:00:57,2018-10-24 17:00:57,0.000s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_2_Open_RGM_Designated_Baseline,Chrome 69.0.3497.100,,2018-10-24 17:00:57,2018-10-24 17:00:58,0.783s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:00:57,2018-10-24 17:00:57,0.007s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:00:57,2018-10-24 17:00:57,0.025s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:00:57,2018-10-24 17:00:57,0.005s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:00:57,2018-10-24 17:00:57,0.041s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:00:57,2018-10-24 17:00:57,0.005s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 17:00:57,2018-10-24 17:00:58,0.591s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:00:58,2018-10-24 17:00:58,0.011s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-24 17:00:58,2018-10-24 17:00:58,0.001s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_3_Open_JMS_Sales_Org,Chrome 69.0.3497.100,,2018-10-24 17:00:58,2018-10-24 17:00:59,0.776s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:00:58,2018-10-24 17:00:58,0.006s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:00:58,2018-10-24 17:00:58,0.044s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:00:58,2018-10-24 17:00:58,0.005s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:00:58,2018-10-24 17:00:58,0.041s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:00:58,2018-10-24 17:00:58,0.004s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 17:00:58,2018-10-24 17:00:59,0.590s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:00:59,2018-10-24 17:00:59,0.008s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-24 17:00:59,2018-10-24 17:00:59,0.000s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_4_Open_Consumption_Baseline_Source,Chrome 69.0.3497.100,,2018-10-24 17:00:59,2018-10-24 17:01:00,0.878s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:00:59,2018-10-24 17:00:59,0.006s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:00:59,2018-10-24 17:00:59,0.042s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:00:59,2018-10-24 17:00:59,0.009s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:00:59,2018-10-24 17:00:59,0.036s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:00:59,2018-10-24 17:00:59,0.006s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 17:00:59,2018-10-24 17:01:00,0.695s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:01:00,2018-10-24 17:01:00,0.012s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-24 17:01:00,2018-10-24 17:01:00,0.001s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_5_Open_Corporate_Customer,Chrome 69.0.3497.100,,2018-10-24 17:01:00,2018-10-24 17:01:00,0.805s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:01:00,2018-10-24 17:01:00,0.007s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:01:00,2018-10-24 17:01:00,0.037s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:01:00,2018-10-24 17:01:00,0.006s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:01:00,2018-10-24 17:01:00,0.049s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:01:00,2018-10-24 17:01:00,0.009s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 17:01:00,2018-10-24 17:01:00,0.604s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:01:00,2018-10-24 17:01:00,0.006s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-24 17:01:00,2018-10-24 17:01:00,0.001s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_6_Open_SHL1_SBU,Chrome 69.0.3497.100,,2018-10-24 17:01:00,2018-10-24 17:01:02,1.515s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:01:00,2018-10-24 17:01:01,0.086s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:01:01,2018-10-24 17:01:01,0.073s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:01:01,2018-10-24 17:01:01,0.004s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:01:01,2018-10-24 17:01:01,0.042s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:01:01,2018-10-24 17:01:01,0.005s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:01:01,2018-10-24 17:01:01,0.564s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:01:01,2018-10-24 17:01:01,0.007s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 17:01:01,2018-10-24 17:01:02,0.602s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:01:02,2018-10-24 17:01:02,0.007s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-24 17:01:02,2018-10-24 17:01:02,0.000s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_7_Open_SHL2_Sales_Segment,Chrome 69.0.3497.100,,2018-10-24 17:01:02,2018-10-24 17:01:34,31.847s,FAILED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:01:02,2018-10-24 17:01:02,0.021s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:01:02,2018-10-24 17:01:02,0.061s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:01:02,2018-10-24 17:01:02,0.006s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:01:02,2018-10-24 17:01:02,0.041s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:01:02,2018-10-24 17:01:02,0.006s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:01:02,2018-10-24 17:01:34,31.626s,FAILED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_8_Open_SHL3_Sales_Division,Chrome 69.0.3497.100,,2018-10-24 17:01:34,2018-10-24 17:02:06,32.564s,FAILED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:01:34,2018-10-24 17:01:34,0.010s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:01:34,2018-10-24 17:01:34,0.050s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:01:34,2018-10-24 17:01:34,0.008s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:01:34,2018-10-24 17:01:34,0.061s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:01:34,2018-10-24 17:01:34,0.005s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-24 17:01:34,2018-10-24 17:01:34,0.556s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-24 17:01:34,2018-10-24 17:01:34,0.006s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 17:01:34,2018-10-24 17:02:06,31.788s,FAILED
,,,,,,
