Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 66.0.3359.181,,2018-05-23 14:04:27,2018-05-23 14:05:19,51.550s,FAILED
,,,,,,
Test Cases/General_Login_Logout/TC_1_Login,Chrome 66.0.3359.181,,2018-05-23 14:04:28,2018-05-23 14:05:07,39.141s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-05-23 14:04:28,2018-05-23 14:04:46,17.866s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 14:04:46,2018-05-23 14:04:46,0.080s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-05-23 14:04:46,2018-05-23 14:04:47,1.157s,PASSED
waitForElementClickable,Chrome 66.0.3359.181,,2018-05-23 14:04:47,2018-05-23 14:04:47,0.059s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-23 14:04:47,2018-05-23 14:04:47,0.104s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-23 14:04:47,2018-05-23 14:04:47,0.086s,PASSED
click,Chrome 66.0.3359.181,,2018-05-23 14:04:47,2018-05-23 14:04:47,0.062s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 14:04:47,2018-05-23 14:04:47,0.006s,PASSED
click,Chrome 66.0.3359.181,,2018-05-23 14:04:47,2018-05-23 14:05:05,17.481s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-23 14:05:05,2018-05-23 14:05:07,2.012s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 66.0.3359.181,,2018-05-23 14:05:07,2018-05-23 14:05:08,1.356s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 14:05:07,2018-05-23 14:05:07,0.010s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-23 14:05:07,2018-05-23 14:05:07,0.066s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 14:05:07,2018-05-23 14:05:07,0.006s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-23 14:05:07,2018-05-23 14:05:07,0.559s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 14:05:07,2018-05-23 14:05:07,0.007s,PASSED
click,Chrome 66.0.3359.181,,2018-05-23 14:05:07,2018-05-23 14:05:08,0.603s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 14:05:08,2018-05-23 14:05:08,0.006s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-23 14:05:08,2018-05-23 14:05:08,0.001s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_2_Open_RGM_Designated_Baseline,Chrome 66.0.3359.181,,2018-05-23 14:05:08,2018-05-23 14:05:09,0.758s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 14:05:08,2018-05-23 14:05:08,0.005s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-23 14:05:08,2018-05-23 14:05:08,0.023s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 14:05:08,2018-05-23 14:05:08,0.005s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-23 14:05:08,2018-05-23 14:05:08,0.039s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 14:05:08,2018-05-23 14:05:08,0.005s,PASSED
click,Chrome 66.0.3359.181,,2018-05-23 14:05:08,2018-05-23 14:05:09,0.592s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 14:05:09,2018-05-23 14:05:09,0.010s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-23 14:05:09,2018-05-23 14:05:09,0.001s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_3_Open_JMS_Sales_Org,Chrome 66.0.3359.181,,2018-05-23 14:05:09,2018-05-23 14:05:10,0.752s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 14:05:09,2018-05-23 14:05:09,0.005s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-23 14:05:09,2018-05-23 14:05:09,0.035s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 14:05:09,2018-05-23 14:05:09,0.004s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-23 14:05:09,2018-05-23 14:05:09,0.026s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 14:05:09,2018-05-23 14:05:09,0.005s,PASSED
click,Chrome 66.0.3359.181,,2018-05-23 14:05:09,2018-05-23 14:05:10,0.570s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 14:05:10,2018-05-23 14:05:10,0.005s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-23 14:05:10,2018-05-23 14:05:10,0.001s,NOT_RUN
,,,,,,
