Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 66.0.3359.139,,2018-05-17 10:12:52,2018-05-17 10:13:30,38.612s,FAILED
,,,,,,
Test Cases/General_Login_Logout/TC_1_Login,Chrome 66.0.3359.139,,2018-05-17 10:12:52,2018-05-17 10:13:29,37.246s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-17 10:12:52,2018-05-17 10:13:08,16.221s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-17 10:13:08,2018-05-17 10:13:08,0.074s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-17 10:13:08,2018-05-17 10:13:10,1.151s,PASSED
waitForElementClickable,Chrome 66.0.3359.139,,2018-05-17 10:13:10,2018-05-17 10:13:10,0.062s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-17 10:13:10,2018-05-17 10:13:10,0.099s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-17 10:13:10,2018-05-17 10:13:10,0.085s,PASSED
click,Chrome 66.0.3359.139,,2018-05-17 10:13:10,2018-05-17 10:13:10,0.062s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-17 10:13:10,2018-05-17 10:13:10,0.008s,PASSED
click,Chrome 66.0.3359.139,,2018-05-17 10:13:10,2018-05-17 10:13:27,17.257s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-17 10:13:27,2018-05-17 10:13:29,2.010s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 66.0.3359.139,,2018-05-17 10:13:29,2018-05-17 10:13:30,0.536s,FAILED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-17 10:13:29,2018-05-17 10:13:29,0.007s,PASSED
click,Chrome 66.0.3359.139,,2018-05-17 10:13:29,2018-05-17 10:13:30,0.457s,FAILED
