Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 69.0.3497.100,,2018-10-26 17:53:42,2018-10-26 17:54:57,1m - 15.241s,FAILED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 69.0.3497.100,,2018-10-26 17:53:42,2018-10-26 17:54:07,24.501s,PASSED
tradeFunds.TradeFunds.LoginTFCustomer,Chrome 69.0.3497.100,,2018-10-26 17:53:43,2018-10-26 17:54:07,24.286s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 69.0.3497.100,,2018-10-26 17:54:07,2018-10-26 17:54:57,50.469s,FAILED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:54:07,2018-10-26 17:54:07,0.022s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-26 17:54:07,2018-10-26 17:54:07,0.063s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:54:07,2018-10-26 17:54:07,0.005s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-26 17:54:07,2018-10-26 17:54:09,1.569s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:54:09,2018-10-26 17:54:09,0.007s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:54:09,2018-10-26 17:54:09,0.599s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:54:09,2018-10-26 17:54:09,0.009s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:54:09,2018-10-26 17:54:09,0.061s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-26 17:54:09,2018-10-26 17:54:14,5.004s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:54:14,2018-10-26 17:54:14,0.011s,NOT_RUN
delay,Chrome 69.0.3497.100,,2018-10-26 17:54:14,2018-10-26 17:54:14,0.002s,NOT_RUN
setText,Chrome 69.0.3497.100,,2018-10-26 17:54:14,2018-10-26 17:54:21,6.431s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-26 17:54:21,2018-10-26 17:54:26,5.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:54:26,2018-10-26 17:54:26,0.058s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:54:26,2018-10-26 17:54:57,31.497s,FAILED
