Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 66.0.3359.139,,2018-05-11 16:49:02,2018-05-11 16:54:14,5m - 11.729s,FAILED
,,,,,,
Test Cases/General_Login_Logout/TC_1_Login,Chrome 66.0.3359.139,,2018-05-11 16:49:03,2018-05-11 16:49:41,38.616s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-11 16:49:03,2018-05-11 16:49:17,13.812s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:49:17,2018-05-11 16:49:17,0.081s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-11 16:49:17,2018-05-11 16:49:18,1.150s,PASSED
waitForElementClickable,Chrome 66.0.3359.139,,2018-05-11 16:49:18,2018-05-11 16:49:18,0.057s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-11 16:49:18,2018-05-11 16:49:18,0.093s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-11 16:49:18,2018-05-11 16:49:18,0.087s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 16:49:18,2018-05-11 16:49:18,0.060s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:49:18,2018-05-11 16:49:18,0.006s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 16:49:18,2018-05-11 16:49:39,21.041s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-11 16:49:39,2018-05-11 16:49:41,2.012s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 66.0.3359.139,,2018-05-11 16:49:41,2018-05-11 16:50:10,28.635s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:49:41,2018-05-11 16:49:41,0.007s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 16:49:41,2018-05-11 16:49:55,13.681s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:49:55,2018-05-11 16:49:55,0.007s,PASSED
verifyElementPresent,Chrome 66.0.3359.139,,2018-05-11 16:49:55,2018-05-11 16:50:10,14.863s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_2_Open_RGM_Designated_Baseline,Chrome 66.0.3359.139,,2018-05-11 16:50:10,2018-05-11 16:50:14,4.404s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:50:10,2018-05-11 16:50:10,0.009s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 16:50:10,2018-05-11 16:50:13,2.726s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:50:13,2018-05-11 16:50:13,0.007s,PASSED
verifyElementPresent,Chrome 66.0.3359.139,,2018-05-11 16:50:13,2018-05-11 16:50:14,1.596s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_3_Open_JMS_Sales_Org,Chrome 66.0.3359.139,,2018-05-11 16:50:14,2018-05-11 16:50:19,4.391s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:50:14,2018-05-11 16:50:14,0.005s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 16:50:14,2018-05-11 16:50:17,2.687s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:50:17,2018-05-11 16:50:17,0.006s,PASSED
verifyElementPresent,Chrome 66.0.3359.139,,2018-05-11 16:50:17,2018-05-11 16:50:19,1.627s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_4_Open_Consumption_Baseline_Source,Chrome 66.0.3359.139,,2018-05-11 16:50:19,2018-05-11 16:50:22,3.328s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:50:19,2018-05-11 16:50:19,0.006s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 16:50:19,2018-05-11 16:50:20,1.635s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:50:20,2018-05-11 16:50:20,0.007s,PASSED
verifyElementPresent,Chrome 66.0.3359.139,,2018-05-11 16:50:20,2018-05-11 16:50:22,1.594s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_5_Open_Corporate_Customer,Chrome 66.0.3359.139,,2018-05-11 16:50:22,2018-05-11 16:50:26,3.869s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:50:22,2018-05-11 16:50:22,0.007s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 16:50:22,2018-05-11 16:50:24,2.183s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:50:24,2018-05-11 16:50:24,0.006s,PASSED
verifyElementPresent,Chrome 66.0.3359.139,,2018-05-11 16:50:24,2018-05-11 16:50:26,1.612s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_6_Open_SHL1_SBU,Chrome 66.0.3359.139,,2018-05-11 16:50:26,2018-05-11 16:51:02,36.520s,FAILED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:50:26,2018-05-11 16:50:26,0.004s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 16:50:26,2018-05-11 16:50:30,4.313s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:50:30,2018-05-11 16:50:30,0.009s,PASSED
verifyElementPresent,Chrome 66.0.3359.139,,2018-05-11 16:50:30,2018-05-11 16:51:02,32.121s,FAILED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_7_Open_SHL2_Sales_Segment,Chrome 66.0.3359.139,,2018-05-11 16:51:02,2018-05-11 16:51:35,32.190s,FAILED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:51:02,2018-05-11 16:51:02,0.006s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 16:51:02,2018-05-11 16:51:03,0.069s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:51:03,2018-05-11 16:51:03,0.010s,PASSED
verifyElementPresent,Chrome 66.0.3359.139,,2018-05-11 16:51:03,2018-05-11 16:51:35,32.049s,FAILED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_8_Open_SHL3_Sales_Division,Chrome 66.0.3359.139,,2018-05-11 16:51:35,2018-05-11 16:52:06,31.822s,FAILED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:51:35,2018-05-11 16:51:35,0.006s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 16:51:35,2018-05-11 16:52:06,31.747s,FAILED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_9_Open_SHL4_Sales_Region,Chrome 66.0.3359.139,,2018-05-11 16:52:06,2018-05-11 16:52:38,31.771s,FAILED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:52:06,2018-05-11 16:52:07,0.007s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 16:52:07,2018-05-11 16:52:38,31.715s,FAILED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_10_Open_SHL5_Sales_Market,Chrome 66.0.3359.139,,2018-05-11 16:52:38,2018-05-11 16:53:10,31.761s,FAILED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 16:52:38,2018-05-11 16:52:38,0.007s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 16:52:38,2018-05-11 16:53:10,31.702s,FAILED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_11_Open_PA_Planning_Account,Chrome 66.0.3359.139,,2018-05-11 16:53:10,2018-05-11 16:53:42,31.784s,FAILED
