Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 69.0.3497.100,,2018-10-26 17:57:46,2018-10-26 17:58:49,1m - 2.640s,FAILED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 69.0.3497.100,,2018-10-26 17:57:46,2018-10-26 17:58:04,17.817s,PASSED
tradeFunds.TradeFunds.LoginTFCustomer,Chrome 69.0.3497.100,,2018-10-26 17:57:46,2018-10-26 17:58:04,17.571s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 69.0.3497.100,,2018-10-26 17:58:04,2018-10-26 17:58:49,44.579s,FAILED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:58:04,2018-10-26 17:58:04,0.034s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-26 17:58:04,2018-10-26 17:58:04,0.052s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:58:04,2018-10-26 17:58:04,0.004s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-26 17:58:04,2018-10-26 17:58:06,1.632s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:58:06,2018-10-26 17:58:06,0.007s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:58:06,2018-10-26 17:58:06,0.637s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:58:06,2018-10-26 17:58:06,0.009s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:58:06,2018-10-26 17:58:07,0.062s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-26 17:58:07,2018-10-26 17:58:12,5.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:58:12,2018-10-26 17:58:12,0.001s,NOT_RUN
delay,Chrome 69.0.3497.100,,2018-10-26 17:58:12,2018-10-26 17:58:12,0.001s,NOT_RUN
setText,Chrome 69.0.3497.100,,2018-10-26 17:58:12,2018-10-26 17:58:12,0.199s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-26 17:58:12,2018-10-26 17:58:17,5.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:58:17,2018-10-26 17:58:17,0.080s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:58:17,2018-10-26 17:58:49,31.745s,FAILED
