Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 68.0.3440.106,,2018-09-04 20:15:44,2018-09-04 20:16:48,1m - 3.507s,FAILED
,,,,,,
Test Cases/General_Login_Logout/TC_1_Login,Chrome 68.0.3440.106,,2018-09-04 20:15:45,2018-09-04 20:16:04,19.379s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-04 20:15:45,2018-09-04 20:15:54,8.853s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-09-04 20:15:54,2018-09-04 20:15:54,0.134s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-04 20:15:54,2018-09-04 20:15:55,1.015s,PASSED
waitForElementClickable,Chrome 68.0.3440.106,,2018-09-04 20:15:55,2018-09-04 20:15:55,0.089s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-04 20:15:55,2018-09-04 20:15:55,0.156s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-04 20:15:55,2018-09-04 20:15:55,0.105s,PASSED
click,Chrome 68.0.3440.106,,2018-09-04 20:15:55,2018-09-04 20:15:55,0.067s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-09-04 20:15:55,2018-09-04 20:15:55,0.007s,PASSED
click,Chrome 68.0.3440.106,,2018-09-04 20:15:55,2018-09-04 20:16:02,6.678s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-04 20:16:02,2018-09-04 20:16:04,2.023s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 68.0.3440.106,,2018-09-04 20:16:04,2018-09-04 20:16:05,1.407s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-09-04 20:16:04,2018-09-04 20:16:04,0.008s,PASSED
mouseOver,Chrome 68.0.3440.106,,2018-09-04 20:16:04,2018-09-04 20:16:04,0.104s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-09-04 20:16:04,2018-09-04 20:16:04,0.007s,PASSED
mouseOver,Chrome 68.0.3440.106,,2018-09-04 20:16:04,2018-09-04 20:16:05,0.589s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-09-04 20:16:05,2018-09-04 20:16:05,0.007s,PASSED
click,Chrome 68.0.3440.106,,2018-09-04 20:16:05,2018-09-04 20:16:05,0.594s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-09-04 20:16:05,2018-09-04 20:16:05,0.006s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-04 20:16:05,2018-09-04 20:16:05,0.001s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_2_Open_RGM_Designated_Baseline,Chrome 68.0.3440.106,,2018-09-04 20:16:05,2018-09-04 20:16:06,0.785s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-09-04 20:16:06,2018-09-04 20:16:06,0.010s,PASSED
mouseOver,Chrome 68.0.3440.106,,2018-09-04 20:16:06,2018-09-04 20:16:06,0.026s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-09-04 20:16:06,2018-09-04 20:16:06,0.005s,PASSED
mouseOver,Chrome 68.0.3440.106,,2018-09-04 20:16:06,2018-09-04 20:16:06,0.036s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-09-04 20:16:06,2018-09-04 20:16:06,0.005s,PASSED
click,Chrome 68.0.3440.106,,2018-09-04 20:16:06,2018-09-04 20:16:06,0.605s,PASSED
