Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 69.0.3497.100,,2018-10-30 14:12:09,2018-10-30 14:12:45,35.743s,ERROR
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 69.0.3497.100,,2018-10-30 14:12:09,2018-10-30 14:12:29,19.269s,PASSED
tradeFunds.TF_Regression.LoginTFCustomer,Chrome 69.0.3497.100,,2018-10-30 14:12:10,2018-10-30 14:12:29,19.054s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Create_Banner,Chrome 69.0.3497.100,,2018-10-30 14:12:29,2018-10-30 14:12:45,16.237s,ERROR
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-30 14:12:29,2018-10-30 14:12:29,0.042s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-30 14:12:29,2018-10-30 14:12:29,0.055s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-30 14:12:29,2018-10-30 14:12:29,0.006s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-30 14:12:29,2018-10-30 14:12:31,1.612s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-30 14:12:31,2018-10-30 14:12:31,0.008s,PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:12:31,2018-10-30 14:12:31,0.580s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-30 14:12:31,2018-10-30 14:12:31,0.008s,PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:12:31,2018-10-30 14:12:31,0.061s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-30 14:12:31,2018-10-30 14:12:36,5.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:12:36,2018-10-30 14:12:36,0.002s,NOT_RUN
delay,Chrome 69.0.3497.100,,2018-10-30 14:12:36,2018-10-30 14:12:36,0.004s,NOT_RUN
setText,Chrome 69.0.3497.100,,2018-10-30 14:12:36,2018-10-30 14:12:39,2.280s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-30 14:12:39,2018-10-30 14:12:41,2.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:12:41,2018-10-30 14:12:41,0.003s,NOT_RUN
click,Chrome 69.0.3497.100,,2018-10-30 14:12:41,2018-10-30 14:12:41,0.160s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-30 14:12:41,2018-10-30 14:12:42,1.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:12:42,2018-10-30 14:12:42,0.155s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-30 14:12:42,2018-10-30 14:12:45,3.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:12:45,2018-10-30 14:12:45,0.124s,PASSED
tradeFunds.TF_Regression.verifyBanner,Chrome 69.0.3497.100,,2018-10-30 14:12:45,2018-10-30 14:12:45,0.002s,ERROR
