Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 70.0.3538.77,,2018-11-07 19:06:44,2018-11-07 19:07:42,58.051s,FAILED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 70.0.3538.77,,2018-11-07 19:06:45,2018-11-07 19:07:05,20.880s,PASSED
tradeFunds.TF_Regression.LoginTFCustomer,Chrome 70.0.3538.77,,2018-11-07 19:06:45,2018-11-07 19:07:05,20.653s,PASSED
,,,,,,
Test Cases/Regression_TF_Customer/TC_1_Create_Banner,Chrome 70.0.3538.77,,2018-11-07 19:07:05,2018-11-07 19:07:42,36.899s,FAILED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-07 19:07:06,2018-11-07 19:07:06,0.013s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-07 19:07:06,2018-11-07 19:07:06,0.585s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-07 19:07:06,2018-11-07 19:07:06,0.006s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-07 19:07:06,2018-11-07 19:07:07,1.068s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-07 19:07:07,2018-11-07 19:07:07,0.008s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 19:07:07,2018-11-07 19:07:08,0.609s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-07 19:07:08,2018-11-07 19:07:08,0.010s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 19:07:08,2018-11-07 19:07:08,0.075s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-07 19:07:08,2018-11-07 19:07:09,1.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 19:07:09,2018-11-07 19:07:09,0.002s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-07 19:07:09,2018-11-07 19:07:09,0.002s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-07 19:07:09,2018-11-07 19:07:09,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-07 19:07:09,2018-11-07 19:07:09,0.003s,NOT_RUN
setText,Chrome 70.0.3538.77,,2018-11-07 19:07:09,2018-11-07 19:07:42,33.333s,FAILED
