Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:04,2019-05-16 09:40:04,0.032s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:40:04,2019-05-16 09:40:07,3.004s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:07,2019-05-16 09:40:07,0.059s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:40:07,2019-05-16 09:40:10,3.004s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level_Hoverover_Option""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:10,2019-05-16 09:40:10,0.066s,PASSED
delay(2),Chrome 74.0.3729.157,,,2019-05-16 09:40:10,2019-05-16 09:40:12,2.004s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/Product Hierarchy Level/td_total_company""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:12,2019-05-16 09:40:12,0.110s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:40:12,2019-05-16 09:40:12,0.009s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:40:12,2019-05-16 09:40:15,3.002s,PASSED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_2-2_Product_Summary,Chrome 74.0.3729.157,This test case will open page product summary.,,2019-05-16 09:40:15,2019-05-16 09:40:26,11.390s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:40:15,2019-05-16 09:40:15,0.008s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:15,2019-05-16 09:40:15,0.031s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:40:15,2019-05-16 09:40:18,3.003s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:18,2019-05-16 09:40:18,0.070s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:40:18,2019-05-16 09:40:21,3.003s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level_Hoverover_Option""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:21,2019-05-16 09:40:21,0.052s,PASSED
delay(2),Chrome 74.0.3729.157,,,2019-05-16 09:40:21,2019-05-16 09:40:23,2.003s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/Product Hierarchy Level/td_Product_summary""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:23,2019-05-16 09:40:23,0.100s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:40:23,2019-05-16 09:40:23,0.007s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:40:23,2019-05-16 09:40:26,3.002s,PASSED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_2-3_Planning_Product,Chrome 74.0.3729.157,This test case will open page product summary.,,2019-05-16 09:40:26,2019-05-16 09:40:38,11.404s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:40:27,2019-05-16 09:40:27,0.009s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:27,2019-05-16 09:40:27,0.029s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:40:27,2019-05-16 09:40:30,3.001s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:30,2019-05-16 09:40:30,0.073s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:40:30,2019-05-16 09:40:33,3.003s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level_Hoverover_Option""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:33,2019-05-16 09:40:33,0.069s,PASSED
delay(2),Chrome 74.0.3729.157,,,2019-05-16 09:40:33,2019-05-16 09:40:35,2.003s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/Product Hierarchy Level/td_Planning_product""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:35,2019-05-16 09:40:35,0.098s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:40:35,2019-05-16 09:40:35,0.007s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:40:35,2019-05-16 09:40:38,3.003s,PASSED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_2-4_Sub_Planning_Product,Chrome 74.0.3729.157,This test case will open page product summary.,,2019-05-16 09:40:38,2019-05-16 09:40:50,12.382s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:40:38,2019-05-16 09:40:38,0.008s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:38,2019-05-16 09:40:38,0.031s,PASSED
delay(4),Chrome 74.0.3729.157,,,2019-05-16 09:40:38,2019-05-16 09:40:42,4.001s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:42,2019-05-16 09:40:42,0.043s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:40:42,2019-05-16 09:40:45,3.004s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level_Hoverover_Option""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:45,2019-05-16 09:40:45,0.059s,PASSED
delay(2),Chrome 74.0.3729.157,,,2019-05-16 09:40:45,2019-05-16 09:40:47,2.003s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/Product Hierarchy Level/td_Sub_Planning_Product""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:47,2019-05-16 09:40:47,0.100s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:40:47,2019-05-16 09:40:47,0.008s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:40:47,2019-05-16 09:40:50,3.001s,PASSED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_2-5_Promoted_Product_Group,Chrome 74.0.3729.157,This test case will open page product summary.,,2019-05-16 09:40:50,2019-05-16 09:41:03,12.358s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:40:50,2019-05-16 09:40:50,0.008s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:50,2019-05-16 09:40:50,0.026s,PASSED
delay(4),Chrome 74.0.3729.157,,,2019-05-16 09:40:50,2019-05-16 09:40:54,4.002s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:54,2019-05-16 09:40:54,0.072s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:40:54,2019-05-16 09:40:57,3.003s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level_Hoverover_Option""))",Chrome 74.0.3729.157,,,2019-05-16 09:40:57,2019-05-16 09:40:58,0.061s,PASSED
delay(2),Chrome 74.0.3729.157,,,2019-05-16 09:40:58,2019-05-16 09:41:00,2.003s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/Product Hierarchy Level/td_Promoted_Product_Group""))",Chrome 74.0.3729.157,,,2019-05-16 09:41:00,2019-05-16 09:41:00,0.066s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:41:00,2019-05-16 09:41:00,0.008s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:41:00,2019-05-16 09:41:03,3.002s,PASSED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_3_Open_Product_Visibility_list,Chrome 74.0.3729.157,This test case will open the product visibiltiy list page.,,2019-05-16 09:41:03,2019-05-16 09:41:14,11.378s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:41:03,2019-05-16 09:41:03,0.008s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.157,,,2019-05-16 09:41:03,2019-05-16 09:41:03,0.032s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:41:03,2019-05-16 09:41:06,3.002s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.157,,,2019-05-16 09:41:06,2019-05-16 09:41:06,0.061s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:41:06,2019-05-16 09:41:09,3.003s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/3_Menu_Product_Visibility_list""))",Chrome 74.0.3729.157,,,2019-05-16 09:41:09,2019-05-16 09:41:09,0.108s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:41:09,2019-05-16 09:41:09,0.007s,PASSED
delay(5),Chrome 74.0.3729.157,,,2019-05-16 09:41:09,2019-05-16 09:41:14,5.002s,PASSED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_4_Open_Adjustable_Rate_Policy,Chrome 74.0.3729.157,This test case will open the adjustable rate policy page.,,2019-05-16 09:41:14,2019-05-16 09:41:20,5.869s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:41:14,2019-05-16 09:41:14,0.010s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.157,,,2019-05-16 09:41:14,2019-05-16 09:41:14,0.030s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:41:14,2019-05-16 09:41:14,0.007s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.157,,,2019-05-16 09:41:14,2019-05-16 09:41:14,0.033s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:41:14,2019-05-16 09:41:14,0.014s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/4_Menu_Adjustable_rate_policy""))",Chrome 74.0.3729.157,,,2019-05-16 09:41:14,2019-05-16 09:41:15,0.629s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:41:15,2019-05-16 09:41:15,0.009s,PASSED
delay(5),Chrome 74.0.3729.157,,,2019-05-16 09:41:15,2019-05-16 09:41:20,5.003s,PASSED
,,,,,,,
Test Cases/General_Login_Logout/Logout,Chrome 74.0.3729.157,,,2019-05-16 09:41:20,2019-05-16 09:41:30,10.297s,PASSED
com.oracledb.regressiontest.logoutTFProduct(),Chrome 74.0.3729.157,,,2019-05-16 09:41:20,2019-05-16 09:41:30,10.181s,PASSED
