Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 70.0.3538.77,,2018-11-05 18:13:17,2018-11-05 18:13:49,32.859s,FAILED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 70.0.3538.77,,2018-11-05 18:13:17,2018-11-05 18:13:36,19.607s,PASSED
tradeFunds.TF_Regression.LoginTFCustomer,Chrome 70.0.3538.77,,2018-11-05 18:13:17,2018-11-05 18:13:36,19.389s,PASSED
,,,,,,
Test Cases/Regression_TF_Customer/TC_1_Create_Banner,Chrome 70.0.3538.77,,2018-11-05 18:13:36,2018-11-05 18:13:49,12.962s,FAILED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-05 18:13:37,2018-11-05 18:13:37,0.014s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-05 18:13:37,2018-11-05 18:13:37,0.585s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-05 18:13:37,2018-11-05 18:13:37,0.005s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-05 18:13:37,2018-11-05 18:13:38,1.109s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-05 18:13:38,2018-11-05 18:13:38,0.006s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 18:13:38,2018-11-05 18:13:39,0.594s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-05 18:13:39,2018-11-05 18:13:39,0.009s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 18:13:39,2018-11-05 18:13:39,0.071s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-05 18:13:39,2018-11-05 18:13:44,5.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 18:13:44,2018-11-05 18:13:44,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-05 18:13:44,2018-11-05 18:13:44,0.001s,NOT_RUN
setText,Chrome 70.0.3538.77,,2018-11-05 18:13:44,2018-11-05 18:13:46,1.771s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-05 18:13:46,2018-11-05 18:13:48,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 18:13:48,2018-11-05 18:13:48,0.003s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-05 18:13:48,2018-11-05 18:13:48,0.193s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-05 18:13:48,2018-11-05 18:13:49,1.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 18:13:49,2018-11-05 18:13:49,0.446s,FAILED
