Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 07:58:59,2019-05-15 07:58:59,0.009s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.131,,,2019-05-15 07:58:59,2019-05-15 07:58:59,0.029s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 07:58:59,2019-05-15 07:59:02,3.003s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.131,,,2019-05-15 07:59:02,2019-05-15 07:59:02,0.062s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 07:59:02,2019-05-15 07:59:05,3.002s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level_Hoverover_Option""))",Chrome 74.0.3729.131,,,2019-05-15 07:59:05,2019-05-15 07:59:37,31.725s,FAILED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_2-2_Product_Summary,Chrome 74.0.3729.131,This test case will open page product summary.,,2019-05-15 07:59:37,2019-05-15 08:00:12,34.940s,FAILED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 07:59:37,2019-05-15 07:59:37,0.011s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.131,,,2019-05-15 07:59:37,2019-05-15 07:59:37,0.031s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 07:59:37,2019-05-15 07:59:40,3.003s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.131,,,2019-05-15 07:59:40,2019-05-15 08:00:12,31.784s,FAILED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_2-3_Planning_Product,Chrome 74.0.3729.131,This test case will open page product summary.,,2019-05-15 08:00:12,2019-05-15 08:00:50,37.910s,FAILED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 08:00:12,2019-05-15 08:00:12,0.006s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.131,,,2019-05-15 08:00:12,2019-05-15 08:00:12,0.027s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 08:00:12,2019-05-15 08:00:15,3.004s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.131,,,2019-05-15 08:00:15,2019-05-15 08:00:15,0.055s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 08:00:15,2019-05-15 08:00:18,3.004s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level_Hoverover_Option""))",Chrome 74.0.3729.131,,,2019-05-15 08:00:18,2019-05-15 08:00:50,31.696s,FAILED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_2-4_Sub_Planning_Product,Chrome 74.0.3729.131,This test case will open page product summary.,,2019-05-15 08:00:50,2019-05-15 08:01:29,38.928s,FAILED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 08:00:50,2019-05-15 08:00:50,0.005s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.131,,,2019-05-15 08:00:50,2019-05-15 08:00:50,0.026s,PASSED
delay(4),Chrome 74.0.3729.131,,,2019-05-15 08:00:50,2019-05-15 08:00:54,4.003s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.131,,,2019-05-15 08:00:54,2019-05-15 08:00:54,0.070s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 08:00:54,2019-05-15 08:00:57,3.005s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level_Hoverover_Option""))",Chrome 74.0.3729.131,,,2019-05-15 08:00:57,2019-05-15 08:01:29,31.724s,FAILED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_2-5_Promoted_Product_Group,Chrome 74.0.3729.131,This test case will open page product summary.,,2019-05-15 08:01:29,2019-05-15 08:02:08,38.915s,FAILED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 08:01:29,2019-05-15 08:01:29,0.007s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.131,,,2019-05-15 08:01:29,2019-05-15 08:01:29,0.021s,PASSED
delay(4),Chrome 74.0.3729.131,,,2019-05-15 08:01:29,2019-05-15 08:01:33,4.002s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.131,,,2019-05-15 08:01:33,2019-05-15 08:01:33,0.062s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 08:01:33,2019-05-15 08:01:36,3.004s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level_Hoverover_Option""))",Chrome 74.0.3729.131,,,2019-05-15 08:01:36,2019-05-15 08:02:08,31.736s,FAILED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_3_Open_Product_Visibility_list,Chrome 74.0.3729.131,This test case will open the product visibiltiy list page.,,2019-05-15 08:02:08,2019-05-15 08:02:25,17.372s,PASSED
delay(6),Chrome 74.0.3729.131,,,2019-05-15 08:02:08,2019-05-15 08:02:14,6.004s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.131,,,2019-05-15 08:02:14,2019-05-15 08:02:14,0.064s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 08:02:14,2019-05-15 08:02:17,3.003s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.131,,,2019-05-15 08:02:17,2019-05-15 08:02:17,0.056s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 08:02:17,2019-05-15 08:02:20,3.004s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/3_Menu_Product_Visibility_list""))",Chrome 74.0.3729.131,,,2019-05-15 08:02:20,2019-05-15 08:02:20,0.117s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 08:02:20,2019-05-15 08:02:20,0.008s,PASSED
delay(5),Chrome 74.0.3729.131,,,2019-05-15 08:02:20,2019-05-15 08:02:25,5.002s,PASSED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_4_Open_Adjustable_Rate_Policy,Chrome 74.0.3729.131,This test case will open the adjustable rate policy page.,,2019-05-15 08:02:25,2019-05-15 08:02:37,11.884s,PASSED
delay(6),Chrome 74.0.3729.131,,,2019-05-15 08:02:25,2019-05-15 08:02:31,6.003s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.131,,,2019-05-15 08:02:31,2019-05-15 08:02:31,0.056s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 08:02:31,2019-05-15 08:02:31,0.009s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.131,,,2019-05-15 08:02:31,2019-05-15 08:02:31,0.028s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 08:02:31,2019-05-15 08:02:31,0.007s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/4_Menu_Adjustable_rate_policy""))",Chrome 74.0.3729.131,,,2019-05-15 08:02:31,2019-05-15 08:02:32,0.603s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 08:02:32,2019-05-15 08:02:32,0.008s,PASSED
delay(5),Chrome 74.0.3729.131,,,2019-05-15 08:02:32,2019-05-15 08:02:37,5.001s,PASSED
,,,,,,,
Test Cases/General_Login_Logout/Logout,Chrome 74.0.3729.131,,,2019-05-15 08:02:37,2019-05-15 08:02:47,10.294s,PASSED
com.oracledb.regressiontest.logoutTFProduct(),Chrome 74.0.3729.131,,,2019-05-15 08:02:37,2019-05-15 08:02:47,10.183s,PASSED
