Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 70.0.3538.77,,2018-11-07 19:08:29,2018-11-07 19:09:31,1m - 1.528s,FAILED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 70.0.3538.77,,2018-11-07 19:08:29,2018-11-07 19:08:54,24.942s,PASSED
tradeFunds.TF_Regression.LoginTFCustomer,Chrome 70.0.3538.77,,2018-11-07 19:08:30,2018-11-07 19:08:54,24.623s,PASSED
,,,,,,
Test Cases/Regression_TF_Customer/TC_1_Create_Banner,Chrome 70.0.3538.77,,2018-11-07 19:08:54,2018-11-07 19:09:31,36.308s,FAILED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-07 19:08:55,2018-11-07 19:08:55,0.012s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-07 19:08:55,2018-11-07 19:08:55,0.580s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-07 19:08:55,2018-11-07 19:08:55,0.010s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-07 19:08:55,2018-11-07 19:08:56,1.081s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-07 19:08:56,2018-11-07 19:08:56,0.030s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 19:08:56,2018-11-07 19:08:57,0.651s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-07 19:08:57,2018-11-07 19:08:57,0.012s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 19:08:57,2018-11-07 19:08:57,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-07 19:08:57,2018-11-07 19:08:58,1.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 19:08:58,2018-11-07 19:08:58,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-07 19:08:58,2018-11-07 19:08:58,0.001s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-07 19:08:58,2018-11-07 19:08:58,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-07 19:08:58,2018-11-07 19:08:58,0.000s,NOT_RUN
setText,Chrome 70.0.3538.77,,2018-11-07 19:08:58,2018-11-07 19:09:31,32.738s,FAILED
