Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 69.0.3497.100,,2018-10-25 14:24:48,2018-10-25 14:25:18,30.385s,FAILED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 69.0.3497.100,,2018-10-25 14:24:48,2018-10-25 14:25:14,25.782s,PASSED
tradeFunds.TradeFunds.LoginTFCustomer,Chrome 69.0.3497.100,,2018-10-25 14:24:48,2018-10-25 14:25:14,25.564s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 69.0.3497.100,,2018-10-25 14:25:14,2018-10-25 14:25:18,4.370s,FAILED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-25 14:25:14,2018-10-25 14:25:14,0.013s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-25 14:25:14,2018-10-25 14:25:15,0.598s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-25 14:25:15,2018-10-25 14:25:15,0.008s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-25 14:25:15,2018-10-25 14:25:16,1.102s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-25 14:25:16,2018-10-25 14:25:16,0.006s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 14:25:16,2018-10-25 14:25:16,0.581s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-25 14:25:16,2018-10-25 14:25:16,0.016s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 14:25:16,2018-10-25 14:25:16,0.001s,NOT_RUN
setText,Chrome 69.0.3497.100,,2018-10-25 14:25:16,2018-10-25 14:25:18,1.965s,FAILED
