Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 70.0.3538.77,,2018-11-07 19:12:54,2018-11-07 19:13:50,56.089s,FAILED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 70.0.3538.77,,2018-11-07 19:12:55,2018-11-07 19:13:15,20.705s,PASSED
tradeFunds.TF_Regression.LoginTFCustomer,Chrome 70.0.3538.77,,2018-11-07 19:12:55,2018-11-07 19:13:15,20.429s,PASSED
,,,,,,
Test Cases/Regression_TF_Customer/TC_1_Create_Banner,Chrome 70.0.3538.77,,2018-11-07 19:13:15,2018-11-07 19:13:50,35.100s,FAILED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-07 19:13:15,2018-11-07 19:13:15,0.020s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-07 19:13:15,2018-11-07 19:13:16,0.561s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-07 19:13:16,2018-11-07 19:13:16,0.006s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-07 19:13:16,2018-11-07 19:13:17,1.105s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-07 19:13:17,2018-11-07 19:13:17,0.009s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 19:13:17,2018-11-07 19:13:18,0.640s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-07 19:13:18,2018-11-07 19:13:18,0.010s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 19:13:18,2018-11-07 19:13:18,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-07 19:13:18,2018-11-07 19:13:19,1.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 19:13:19,2018-11-07 19:13:19,0.002s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-07 19:13:19,2018-11-07 19:13:19,0.002s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-07 19:13:19,2018-11-07 19:13:50,31.570s,FAILED
