Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 69.0.3497.100,,2018-10-23 16:05:54,2018-10-23 16:06:30,35.711s,PASSED
,,,,,,
Test Cases/General_Login_Logout/TC_1_Login,Chrome 69.0.3497.100,,2018-10-23 16:05:55,2018-10-23 16:06:17,22.173s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-23 16:05:55,2018-10-23 16:06:04,9.571s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:04,2018-10-23 16:06:04,0.097s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-23 16:06:04,2018-10-23 16:06:06,1.142s,PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-23 16:06:06,2018-10-23 16:06:06,0.069s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-23 16:06:06,2018-10-23 16:06:06,0.122s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-23 16:06:06,2018-10-23 16:06:06,0.097s,PASSED
click,Chrome 69.0.3497.100,,2018-10-23 16:06:06,2018-10-23 16:06:06,0.064s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:06,2018-10-23 16:06:06,0.009s,PASSED
click,Chrome 69.0.3497.100,,2018-10-23 16:06:06,2018-10-23 16:06:15,8.720s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-23 16:06:15,2018-10-23 16:06:17,2.013s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 69.0.3497.100,,2018-10-23 16:06:17,2018-10-23 16:06:18,1.499s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:17,2018-10-23 16:06:17,0.012s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-23 16:06:17,2018-10-23 16:06:17,0.126s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:17,2018-10-23 16:06:17,0.007s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-23 16:06:17,2018-10-23 16:06:18,0.610s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:18,2018-10-23 16:06:18,0.011s,PASSED
click,Chrome 69.0.3497.100,,2018-10-23 16:06:18,2018-10-23 16:06:18,0.592s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:18,2018-10-23 16:06:18,0.006s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-23 16:06:18,2018-10-23 16:06:18,0.001s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_2_Open_RGM_Designated_Baseline,Chrome 69.0.3497.100,,2018-10-23 16:06:18,2018-10-23 16:06:19,0.833s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:18,2018-10-23 16:06:18,0.007s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-23 16:06:18,2018-10-23 16:06:18,0.025s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:18,2018-10-23 16:06:18,0.005s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-23 16:06:18,2018-10-23 16:06:18,0.043s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:18,2018-10-23 16:06:18,0.006s,PASSED
click,Chrome 69.0.3497.100,,2018-10-23 16:06:18,2018-10-23 16:06:19,0.643s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:19,2018-10-23 16:06:19,0.009s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-23 16:06:19,2018-10-23 16:06:19,0.000s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_3_Open_JMS_Sales_Org,Chrome 69.0.3497.100,,2018-10-23 16:06:19,2018-10-23 16:06:20,0.780s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:19,2018-10-23 16:06:19,0.007s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-23 16:06:19,2018-10-23 16:06:19,0.032s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:19,2018-10-23 16:06:19,0.005s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-23 16:06:19,2018-10-23 16:06:19,0.043s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:19,2018-10-23 16:06:19,0.005s,PASSED
click,Chrome 69.0.3497.100,,2018-10-23 16:06:19,2018-10-23 16:06:20,0.607s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:20,2018-10-23 16:06:20,0.010s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-23 16:06:20,2018-10-23 16:06:20,0.001s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_4_Open_Consumption_Baseline_Source,Chrome 69.0.3497.100,,2018-10-23 16:06:20,2018-10-23 16:06:21,0.851s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:20,2018-10-23 16:06:20,0.010s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-23 16:06:20,2018-10-23 16:06:20,0.046s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:20,2018-10-23 16:06:20,0.011s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-23 16:06:20,2018-10-23 16:06:20,0.049s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:20,2018-10-23 16:06:20,0.007s,PASSED
click,Chrome 69.0.3497.100,,2018-10-23 16:06:20,2018-10-23 16:06:21,0.629s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:21,2018-10-23 16:06:21,0.006s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-23 16:06:21,2018-10-23 16:06:21,0.000s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_5_Open_Corporate_Customer,Chrome 69.0.3497.100,,2018-10-23 16:06:21,2018-10-23 16:06:21,0.813s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:21,2018-10-23 16:06:21,0.006s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-23 16:06:21,2018-10-23 16:06:21,0.042s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:21,2018-10-23 16:06:21,0.029s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-23 16:06:21,2018-10-23 16:06:21,0.035s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-23 16:06:21,2018-10-23 16:06:21,0.005s,PASSED
