Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 70.0.3538.77,,2018-11-05 18:18:55,2018-11-05 18:19:43,48.108s,ERROR
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 70.0.3538.77,,2018-11-05 18:18:55,2018-11-05 18:19:19,23.659s,PASSED
tradeFunds.TF_Regression.LoginTFCustomer,Chrome 70.0.3538.77,,2018-11-05 18:18:55,2018-11-05 18:19:19,23.455s,PASSED
,,,,,,
Test Cases/Regression_TF_Customer/TC_1_Create_Banner,Chrome 70.0.3538.77,,2018-11-05 18:19:19,2018-11-05 18:19:43,24.217s,ERROR
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-05 18:19:19,2018-11-05 18:19:19,0.010s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-05 18:19:19,2018-11-05 18:19:19,0.091s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-05 18:19:19,2018-11-05 18:19:19,0.005s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-05 18:19:19,2018-11-05 18:19:21,1.661s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-05 18:19:21,2018-11-05 18:19:21,0.007s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 18:19:21,2018-11-05 18:19:21,0.583s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-05 18:19:21,2018-11-05 18:19:21,0.008s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 18:19:21,2018-11-05 18:19:21,0.063s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-05 18:19:21,2018-11-05 18:19:26,5.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 18:19:26,2018-11-05 18:19:26,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-05 18:19:26,2018-11-05 18:19:26,0.001s,NOT_RUN
setText,Chrome 70.0.3538.77,,2018-11-05 18:19:26,2018-11-05 18:19:32,5.319s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-05 18:19:32,2018-11-05 18:19:34,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 18:19:34,2018-11-05 18:19:34,0.001s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-05 18:19:34,2018-11-05 18:19:34,0.155s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-05 18:19:34,2018-11-05 18:19:36,2.000s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 18:19:36,2018-11-05 18:19:36,0.123s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-05 18:19:36,2018-11-05 18:19:39,3.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 18:19:39,2018-11-05 18:19:39,0.175s,PASSED
"Statement - row_MTCH = CustomKeywords.tradeFunds.TF_Regression.verifyBanner(ora_connt, ora_usr, ora_psswrd, ora_schema)",Chrome 70.0.3538.77,,2018-11-05 18:19:39,2018-11-05 18:19:43,3.849s,PASSED
"Statement - println(""MTCH_Banner_Name"")",Chrome 70.0.3538.77,,2018-11-05 18:19:43,2018-11-05 18:19:43,0.003s,PASSED
verifyEqual,Chrome 70.0.3538.77,,2018-11-05 18:19:43,2018-11-05 18:19:43,0.003s,PASSED
