Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level,_Hoverover_Option""))",Chrome 74.0.3729.131,,,2019-05-15 06:59:46,2019-05-15 06:59:46,0.062s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-15 06:59:46,2019-05-15 06:59:48,2.005s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/Product Hierarchy Level/td_total_company""))",Chrome 74.0.3729.131,,,2019-05-15 06:59:48,2019-05-15 06:59:48,0.088s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 06:59:48,2019-05-15 06:59:48,0.009s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 06:59:48,2019-05-15 06:59:51,3.003s,PASSED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_2-2_Product_Summary,Chrome 74.0.3729.131,This test case will open page product summary.,,2019-05-15 06:59:51,2019-05-15 07:00:03,11.400s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 06:59:51,2019-05-15 06:59:51,0.010s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.131,,,2019-05-15 06:59:51,2019-05-15 06:59:52,0.029s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 06:59:52,2019-05-15 06:59:55,3.002s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.131,,,2019-05-15 06:59:55,2019-05-15 06:59:55,0.057s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 06:59:55,2019-05-15 06:59:58,3.003s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level,_Hoverover_Option""))",Chrome 74.0.3729.131,,,2019-05-15 06:59:58,2019-05-15 06:59:58,0.057s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-15 06:59:58,2019-05-15 07:00:00,2.003s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/Product Hierarchy Level/td_Product_summary""))",Chrome 74.0.3729.131,,,2019-05-15 07:00:00,2019-05-15 07:00:00,0.095s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 07:00:00,2019-05-15 07:00:00,0.009s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 07:00:00,2019-05-15 07:00:03,3.001s,PASSED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_2-3_Planning_Product,Chrome 74.0.3729.131,This test case will open page product summary.,,2019-05-15 07:00:03,2019-05-15 07:00:14,11.419s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 07:00:03,2019-05-15 07:00:03,0.009s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.131,,,2019-05-15 07:00:03,2019-05-15 07:00:03,0.027s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 07:00:03,2019-05-15 07:00:06,3.002s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.131,,,2019-05-15 07:00:06,2019-05-15 07:00:06,0.066s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 07:00:06,2019-05-15 07:00:09,3.004s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level,_Hoverover_Option""))",Chrome 74.0.3729.131,,,2019-05-15 07:00:09,2019-05-15 07:00:09,0.067s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-15 07:00:09,2019-05-15 07:00:11,2.004s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/Product Hierarchy Level/td_Planning_product""))",Chrome 74.0.3729.131,,,2019-05-15 07:00:11,2019-05-15 07:00:11,0.098s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 07:00:11,2019-05-15 07:00:11,0.008s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 07:00:11,2019-05-15 07:00:14,3.002s,PASSED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_2-4_Sub_Planning_Product,Chrome 74.0.3729.131,This test case will open page product summary.,,2019-05-15 07:00:14,2019-05-15 07:00:27,12.424s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 07:00:14,2019-05-15 07:00:14,0.010s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.131,,,2019-05-15 07:00:14,2019-05-15 07:00:14,0.029s,PASSED
delay(4),Chrome 74.0.3729.131,,,2019-05-15 07:00:14,2019-05-15 07:00:18,4.002s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.131,,,2019-05-15 07:00:18,2019-05-15 07:00:18,0.059s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 07:00:18,2019-05-15 07:00:21,3.004s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level,_Hoverover_Option""))",Chrome 74.0.3729.131,,,2019-05-15 07:00:21,2019-05-15 07:00:21,0.066s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-15 07:00:21,2019-05-15 07:00:23,2.002s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/Product Hierarchy Level/td_Sub_Planning_Product""))",Chrome 74.0.3729.131,,,2019-05-15 07:00:23,2019-05-15 07:00:24,0.104s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 07:00:24,2019-05-15 07:00:24,0.008s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 07:00:24,2019-05-15 07:00:27,3.002s,PASSED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_2-5_Promoted_Product_Group,Chrome 74.0.3729.131,This test case will open page product summary.,,2019-05-15 07:00:27,2019-05-15 07:00:39,12.406s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 07:00:27,2019-05-15 07:00:27,0.009s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.131,,,2019-05-15 07:00:27,2019-05-15 07:00:27,0.027s,PASSED
delay(4),Chrome 74.0.3729.131,,,2019-05-15 07:00:27,2019-05-15 07:00:31,4.003s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.131,,,2019-05-15 07:00:31,2019-05-15 07:00:31,0.066s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 07:00:31,2019-05-15 07:00:34,3.003s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level,_Hoverover_Option""))",Chrome 74.0.3729.131,,,2019-05-15 07:00:34,2019-05-15 07:00:34,0.060s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-15 07:00:34,2019-05-15 07:00:36,2.002s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/Product Hierarchy Level/td_Promoted_Product_Group""))",Chrome 74.0.3729.131,,,2019-05-15 07:00:36,2019-05-15 07:00:36,0.100s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 07:00:36,2019-05-15 07:00:36,0.007s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 07:00:36,2019-05-15 07:00:39,3.001s,PASSED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_3_Open_Product_Visibility_list,Chrome 74.0.3729.131,This test case will open the product visibiltiy list page.,,2019-05-15 07:00:39,2019-05-15 07:00:56,17.373s,PASSED
delay(6),Chrome 74.0.3729.131,,,2019-05-15 07:00:39,2019-05-15 07:00:45,6.004s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.131,,,2019-05-15 07:00:45,2019-05-15 07:00:45,0.063s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 07:00:45,2019-05-15 07:00:48,3.003s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.131,,,2019-05-15 07:00:48,2019-05-15 07:00:48,0.059s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-15 07:00:48,2019-05-15 07:00:51,3.002s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/3_Menu_Product_Visibility_list""))",Chrome 74.0.3729.131,,,2019-05-15 07:00:51,2019-05-15 07:00:51,0.083s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 07:00:51,2019-05-15 07:00:51,0.006s,PASSED
delay(5),Chrome 74.0.3729.131,,,2019-05-15 07:00:51,2019-05-15 07:00:56,5.001s,PASSED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_4_Open_Adjustable_Rate_Policy,Chrome 74.0.3729.131,This test case will open the adjustable rate policy page.,,2019-05-15 07:00:56,2019-05-15 07:01:08,11.878s,PASSED
delay(6),Chrome 74.0.3729.131,,,2019-05-15 07:00:57,2019-05-15 07:01:03,6.004s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.131,,,2019-05-15 07:01:03,2019-05-15 07:01:03,0.069s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 07:01:03,2019-05-15 07:01:03,0.009s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.131,,,2019-05-15 07:01:03,2019-05-15 07:01:03,0.031s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 07:01:03,2019-05-15 07:01:03,0.009s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/4_Menu_Adjustable_rate_policy""))",Chrome 74.0.3729.131,,,2019-05-15 07:01:03,2019-05-15 07:01:03,0.615s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.131,,,2019-05-15 07:01:03,2019-05-15 07:01:03,0.008s,PASSED
delay(5),Chrome 74.0.3729.131,,,2019-05-15 07:01:03,2019-05-15 07:01:08,5.003s,PASSED
,,,,,,,
Test Cases/General_Login_Logout/Logout,Chrome 74.0.3729.131,,,2019-05-15 07:01:08,2019-05-15 07:01:19,10.288s,PASSED
com.oracledb.regressiontest.logoutTFProduct(),Chrome 74.0.3729.131,,,2019-05-15 07:01:08,2019-05-15 07:01:19,10.162s,PASSED
