Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.157,,,2019-05-16 09:35:34,2019-05-16 09:35:34,0.030s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:35:34,2019-05-16 09:35:37,3.002s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.157,,,2019-05-16 09:35:37,2019-05-16 09:35:37,0.078s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:35:37,2019-05-16 09:35:40,3.004s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level_Hoverover_Option""))",Chrome 74.0.3729.157,,,2019-05-16 09:35:40,2019-05-16 09:36:11,31.719s,FAILED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_2-2_Product_Summary,Chrome 74.0.3729.157,This test case will open page product summary.,,2019-05-16 09:36:11,2019-05-16 09:36:23,11.342s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:36:11,2019-05-16 09:36:11,0.008s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.157,,,2019-05-16 09:36:11,2019-05-16 09:36:11,0.026s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:36:11,2019-05-16 09:36:14,3.002s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.157,,,2019-05-16 09:36:14,2019-05-16 09:36:15,0.069s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:36:15,2019-05-16 09:36:18,3.003s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level_Hoverover_Option""))",Chrome 74.0.3729.157,,,2019-05-16 09:36:18,2019-05-16 09:36:18,0.054s,PASSED
delay(2),Chrome 74.0.3729.157,,,2019-05-16 09:36:18,2019-05-16 09:36:20,2.004s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/Product Hierarchy Level/td_Product_summary""))",Chrome 74.0.3729.157,,,2019-05-16 09:36:20,2019-05-16 09:36:20,0.079s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:36:20,2019-05-16 09:36:20,0.008s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:36:20,2019-05-16 09:36:23,3.003s,PASSED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_2-3_Planning_Product,Chrome 74.0.3729.157,This test case will open page product summary.,,2019-05-16 09:36:23,2019-05-16 09:36:34,11.338s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:36:23,2019-05-16 09:36:23,0.009s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.157,,,2019-05-16 09:36:23,2019-05-16 09:36:23,0.027s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:36:23,2019-05-16 09:36:26,3.002s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.157,,,2019-05-16 09:36:26,2019-05-16 09:36:26,0.028s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:36:26,2019-05-16 09:36:29,3.002s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level_Hoverover_Option""))",Chrome 74.0.3729.157,,,2019-05-16 09:36:29,2019-05-16 09:36:29,0.060s,PASSED
delay(2),Chrome 74.0.3729.157,,,2019-05-16 09:36:29,2019-05-16 09:36:31,2.004s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/Product Hierarchy Level/td_Planning_product""))",Chrome 74.0.3729.157,,,2019-05-16 09:36:31,2019-05-16 09:36:31,0.080s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:36:31,2019-05-16 09:36:31,0.008s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:36:31,2019-05-16 09:36:34,3.003s,PASSED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_2-4_Sub_Planning_Product,Chrome 74.0.3729.157,This test case will open page product summary.,,2019-05-16 09:36:34,2019-05-16 09:36:46,12.383s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:36:34,2019-05-16 09:36:34,0.008s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.157,,,2019-05-16 09:36:34,2019-05-16 09:36:34,0.035s,PASSED
delay(4),Chrome 74.0.3729.157,,,2019-05-16 09:36:34,2019-05-16 09:36:38,4.003s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.157,,,2019-05-16 09:36:38,2019-05-16 09:36:38,0.060s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:36:38,2019-05-16 09:36:41,3.005s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level_Hoverover_Option""))",Chrome 74.0.3729.157,,,2019-05-16 09:36:41,2019-05-16 09:36:41,0.067s,PASSED
delay(2),Chrome 74.0.3729.157,,,2019-05-16 09:36:41,2019-05-16 09:36:43,2.003s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/Product Hierarchy Level/td_Sub_Planning_Product""))",Chrome 74.0.3729.157,,,2019-05-16 09:36:43,2019-05-16 09:36:43,0.085s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:36:43,2019-05-16 09:36:43,0.008s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:36:43,2019-05-16 09:36:46,3.001s,PASSED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_2-5_Promoted_Product_Group,Chrome 74.0.3729.157,This test case will open page product summary.,,2019-05-16 09:36:46,2019-05-16 09:36:59,12.388s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:36:47,2019-05-16 09:36:47,0.009s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.157,,,2019-05-16 09:36:47,2019-05-16 09:36:47,0.034s,PASSED
delay(4),Chrome 74.0.3729.157,,,2019-05-16 09:36:47,2019-05-16 09:36:51,4.004s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.157,,,2019-05-16 09:36:51,2019-05-16 09:36:51,0.071s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:36:51,2019-05-16 09:36:54,3.004s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/2_Product_Hierarchy_Level_Hoverover_Option""))",Chrome 74.0.3729.157,,,2019-05-16 09:36:54,2019-05-16 09:36:54,0.059s,PASSED
delay(2),Chrome 74.0.3729.157,,,2019-05-16 09:36:54,2019-05-16 09:36:56,2.002s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/Product Hierarchy Level/td_Promoted_Product_Group""))",Chrome 74.0.3729.157,,,2019-05-16 09:36:56,2019-05-16 09:36:56,0.088s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:36:56,2019-05-16 09:36:56,0.007s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:36:56,2019-05-16 09:36:59,3.003s,PASSED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_3_Open_Product_Visibility_list,Chrome 74.0.3729.157,This test case will open the product visibiltiy list page.,,2019-05-16 09:36:59,2019-05-16 09:37:28,28.885s,PASSED
delay(6),Chrome 74.0.3729.157,,,2019-05-16 09:36:59,2019-05-16 09:37:05,6.003s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.157,,,2019-05-16 09:37:05,2019-05-16 09:37:05,0.073s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:37:05,2019-05-16 09:37:08,3.002s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.157,,,2019-05-16 09:37:08,2019-05-16 09:37:09,1.120s,PASSED
delay(3),Chrome 74.0.3729.157,,,2019-05-16 09:37:09,2019-05-16 09:37:12,3.003s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/3_Menu_Product_Visibility_list""))",Chrome 74.0.3729.157,,,2019-05-16 09:37:12,2019-05-16 09:37:23,10.552s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:37:23,2019-05-16 09:37:23,0.009s,PASSED
delay(5),Chrome 74.0.3729.157,,,2019-05-16 09:37:23,2019-05-16 09:37:28,5.002s,PASSED
,,,,,,,
Test Cases/Regression_TF_Product/Open_Pages/TC_4_Open_Adjustable_Rate_Policy,Chrome 74.0.3729.157,This test case will open the adjustable rate policy page.,,2019-05-16 09:37:28,2019-05-16 09:37:40,11.799s,PASSED
delay(6),Chrome 74.0.3729.157,,,2019-05-16 09:37:28,2019-05-16 09:37:34,6.001s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/0_Menu_Create_In_Data_View""))",Chrome 74.0.3729.157,,,2019-05-16 09:37:34,2019-05-16 09:37:34,0.027s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:37:34,2019-05-16 09:37:34,0.007s,PASSED
"mouseOver(findTestObject(""TF_Customer_Create/1_Menu_Navigation_To_Open_All_Pages/1_Menu_Create_Master_Data""))",Chrome 74.0.3729.157,,,2019-05-16 09:37:34,2019-05-16 09:37:34,0.025s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:37:34,2019-05-16 09:37:34,0.006s,PASSED
"click(findTestObject(""TF_Customer_Create/2_Select_Menu_Options(All)/4_Menu_Adjustable_rate_policy""))",Chrome 74.0.3729.157,,,2019-05-16 09:37:34,2019-05-16 09:37:35,0.584s,PASSED
waitForPageLoad(G_Timeout),Chrome 74.0.3729.157,,,2019-05-16 09:37:35,2019-05-16 09:37:35,0.007s,PASSED
delay(5),Chrome 74.0.3729.157,,,2019-05-16 09:37:35,2019-05-16 09:37:40,5.002s,PASSED
,,,,,,,
Test Cases/General_Login_Logout/Logout,Chrome 74.0.3729.157,,,2019-05-16 09:37:40,2019-05-16 09:37:50,10.285s,PASSED
com.oracledb.regressiontest.logoutTFProduct(),Chrome 74.0.3729.157,,,2019-05-16 09:37:40,2019-05-16 09:37:50,10.172s,PASSED
