Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 70.0.3538.77,,2018-11-07 18:58:23,2018-11-07 18:59:26,1m - 2.662s,FAILED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 70.0.3538.77,,2018-11-07 18:58:23,2018-11-07 18:58:43,19.514s,PASSED
tradeFunds.TF_Regression.LoginTFCustomer,Chrome 70.0.3538.77,,2018-11-07 18:58:23,2018-11-07 18:58:43,19.318s,PASSED
,,,,,,
Test Cases/Regression_TF_Customer/TC_1_Create_Banner,Chrome 70.0.3538.77,,2018-11-07 18:58:43,2018-11-07 18:59:26,42.902s,FAILED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-07 18:58:43,2018-11-07 18:58:43,0.013s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-07 18:58:43,2018-11-07 18:58:43,0.577s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-07 18:58:43,2018-11-07 18:58:43,0.005s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-07 18:58:43,2018-11-07 18:58:53,9.470s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-07 18:58:53,2018-11-07 18:58:53,0.006s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 18:58:53,2018-11-07 18:58:54,0.619s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-07 18:58:54,2018-11-07 18:58:54,0.012s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 18:58:54,2018-11-07 18:58:54,0.001s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-07 18:58:54,2018-11-07 18:59:26,32.022s,FAILED
