Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 66.0.3359.181,,2018-05-23 12:41:19,2018-05-23 12:42:16,57.045s,FAILED
,,,,,,
Test Cases/General_Login_Logout/TC_1_Login,Chrome 66.0.3359.181,,2018-05-23 12:41:19,2018-05-23 12:41:42,22.445s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-05-23 12:41:20,2018-05-23 12:41:28,8.465s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 12:41:28,2018-05-23 12:41:28,0.075s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-05-23 12:41:28,2018-05-23 12:41:29,1.155s,PASSED
waitForElementClickable,Chrome 66.0.3359.181,,2018-05-23 12:41:29,2018-05-23 12:41:29,0.066s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-23 12:41:29,2018-05-23 12:41:29,0.126s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-23 12:41:29,2018-05-23 12:41:30,0.089s,PASSED
click,Chrome 66.0.3359.181,,2018-05-23 12:41:30,2018-05-23 12:41:30,0.063s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 12:41:30,2018-05-23 12:41:30,0.006s,PASSED
click,Chrome 66.0.3359.181,,2018-05-23 12:41:30,2018-05-23 12:41:40,10.174s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-23 12:41:40,2018-05-23 12:41:42,2.011s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 66.0.3359.181,,2018-05-23 12:41:42,2018-05-23 12:42:16,33.760s,FAILED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 12:41:42,2018-05-23 12:41:42,0.007s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-23 12:41:42,2018-05-23 12:41:42,0.074s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 12:41:42,2018-05-23 12:41:42,0.017s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-23 12:41:42,2018-05-23 12:41:42,0.065s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 12:41:42,2018-05-23 12:41:42,0.006s,PASSED
click,Chrome 66.0.3359.181,,2018-05-23 12:41:42,2018-05-23 12:41:44,1.642s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-23 12:41:44,2018-05-23 12:41:44,0.005s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-23 12:41:44,2018-05-23 12:42:16,31.842s,FAILED
