Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 70.0.3538.77,,2018-11-05 11:47:46,2018-11-05 11:48:57,1m - 11.189s,FAILED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 70.0.3538.77,,2018-11-05 11:47:46,2018-11-05 11:48:06,19.916s,PASSED
tradeFunds.TF_Regression.LoginTFCustomer,Chrome 70.0.3538.77,,2018-11-05 11:47:47,2018-11-05 11:48:06,19.710s,PASSED
,,,,,,
Test Cases/Regression_TF_Customer/TC_1_Create_Banner,Chrome 70.0.3538.77,,2018-11-05 11:48:06,2018-11-05 11:48:57,51.041s,FAILED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-05 11:48:07,2018-11-05 11:48:07,0.019s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-05 11:48:07,2018-11-05 11:48:07,0.591s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-05 11:48:07,2018-11-05 11:48:07,0.006s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-05 11:48:07,2018-11-05 11:48:09,1.629s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-05 11:48:09,2018-11-05 11:48:09,0.009s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 11:48:09,2018-11-05 11:48:09,0.617s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-05 11:48:09,2018-11-05 11:48:09,0.011s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 11:48:09,2018-11-05 11:48:10,0.059s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-05 11:48:10,2018-11-05 11:48:15,5.003s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 11:48:15,2018-11-05 11:48:15,0.003s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-05 11:48:15,2018-11-05 11:48:15,0.003s,NOT_RUN
setText,Chrome 70.0.3538.77,,2018-11-05 11:48:15,2018-11-05 11:48:31,16.788s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-05 11:48:31,2018-11-05 11:48:33,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 11:48:33,2018-11-05 11:48:33,0.003s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-05 11:48:33,2018-11-05 11:48:33,0.155s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-05 11:48:33,2018-11-05 11:48:34,1.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 11:48:34,2018-11-05 11:48:57,22.967s,FAILED
