Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 70.0.3538.77,,2018-11-08 13:27:36,2018-11-08 13:28:27,51.130s,PASSED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 70.0.3538.77,,2018-11-08 13:27:36,2018-11-08 13:28:07,30.365s,PASSED
tradeFunds.TF_Regression.LoginTFCustomer,Chrome 70.0.3538.77,,2018-11-08 13:27:37,2018-11-08 13:28:07,30.155s,PASSED
,,,,,,
Test Cases/Regression_TF_Customer/TC_1_Create_Banner,Chrome 70.0.3538.77,,2018-11-08 13:28:07,2018-11-08 13:28:27,20.542s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 13:28:07,2018-11-08 13:28:07,0.014s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-08 13:28:07,2018-11-08 13:28:08,0.586s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 13:28:08,2018-11-08 13:28:08,0.011s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-08 13:28:08,2018-11-08 13:28:09,1.087s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 13:28:09,2018-11-08 13:28:09,0.005s,PASSED
click,Chrome 70.0.3538.77,,2018-11-08 13:28:09,2018-11-08 13:28:09,0.645s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 13:28:09,2018-11-08 13:28:09,0.021s,PASSED
click,Chrome 70.0.3538.77,,2018-11-08 13:28:09,2018-11-08 13:28:09,0.068s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-08 13:28:09,2018-11-08 13:28:09,0.001s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-08 13:28:09,2018-11-08 13:28:09,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-08 13:28:09,2018-11-08 13:28:09,0.001s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-08 13:28:09,2018-11-08 13:28:09,0.000s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-08 13:28:09,2018-11-08 13:28:12,3.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-08 13:28:12,2018-11-08 13:28:20,7.463s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-08 13:28:20,2018-11-08 13:28:22,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-08 13:28:22,2018-11-08 13:28:22,0.000s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-08 13:28:22,2018-11-08 13:28:22,0.134s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-08 13:28:22,2018-11-08 13:28:24,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-08 13:28:24,2018-11-08 13:28:24,0.146s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-08 13:28:24,2018-11-08 13:28:27,3.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-08 13:28:27,2018-11-08 13:28:27,0.160s,PASSED
"Statement - row_MTCH = CustomKeywords.tradeFunds.TF_Regression.verifyBanner(ora_connt, ora_usr, ora_psswrd, ora_schema)",Chrome 70.0.3538.77,,2018-11-08 13:28:27,2018-11-08 13:28:27,0.001s,NOT_RUN
"Statement - println(""MTCH_Banner_Name"")",Chrome 70.0.3538.77,,2018-11-08 13:28:27,2018-11-08 13:28:27,0.001s,NOT_RUN
verifyEqual,Chrome 70.0.3538.77,,2018-11-08 13:28:27,2018-11-08 13:28:27,0.000s,NOT_RUN
