Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 70.0.3538.77,,2018-11-08 15:42:00,2018-11-08 15:42:56,56.675s,PASSED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 70.0.3538.77,,2018-11-08 15:42:00,2018-11-08 15:42:28,27.966s,PASSED
tradeFunds.TF_Regression.LoginTFCustomer,Chrome 70.0.3538.77,,2018-11-08 15:42:00,2018-11-08 15:42:28,27.750s,PASSED
,,,,,,
Test Cases/Regression_TF_Customer/TC_1_Create_Banner,Chrome 70.0.3538.77,,2018-11-08 15:42:28,2018-11-08 15:42:56,28.468s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 15:42:28,2018-11-08 15:42:28,0.014s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-08 15:42:28,2018-11-08 15:42:28,0.054s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 15:42:28,2018-11-08 15:42:28,0.006s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-08 15:42:28,2018-11-08 15:42:44,15.716s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 15:42:44,2018-11-08 15:42:44,0.010s,PASSED
click,Chrome 70.0.3538.77,,2018-11-08 15:42:44,2018-11-08 15:42:45,0.641s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 15:42:45,2018-11-08 15:42:45,0.008s,PASSED
click,Chrome 70.0.3538.77,,2018-11-08 15:42:45,2018-11-08 15:42:45,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-08 15:42:45,2018-11-08 15:42:45,0.000s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-08 15:42:45,2018-11-08 15:42:45,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-08 15:42:45,2018-11-08 15:42:45,0.001s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-08 15:42:45,2018-11-08 15:42:45,0.000s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-08 15:42:45,2018-11-08 15:42:48,3.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-08 15:42:48,2018-11-08 15:42:49,1.326s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-08 15:42:49,2018-11-08 15:42:51,2.003s,PASSED
click,Chrome 70.0.3538.77,,2018-11-08 15:42:51,2018-11-08 15:42:51,0.002s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-08 15:42:51,2018-11-08 15:42:51,0.196s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-08 15:42:51,2018-11-08 15:42:53,2.003s,PASSED
click,Chrome 70.0.3538.77,,2018-11-08 15:42:53,2018-11-08 15:42:53,0.146s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-08 15:42:53,2018-11-08 15:42:56,3.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-08 15:42:56,2018-11-08 15:42:56,0.157s,PASSED
"Statement - row_MTCH = CustomKeywords.tradeFunds.TF_Regression.verifyBanner(ora_connt, ora_usr, ora_psswrd, ora_schema)",Chrome 70.0.3538.77,,2018-11-08 15:42:56,2018-11-08 15:42:56,0.001s,NOT_RUN
"Statement - println(""MTCH_Banner_Name"")",Chrome 70.0.3538.77,,2018-11-08 15:42:56,2018-11-08 15:42:56,0.001s,NOT_RUN
verifyEqual,Chrome 70.0.3538.77,,2018-11-08 15:42:56,2018-11-08 15:42:56,0.000s,NOT_RUN
