Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 66.0.3359.181,,2018-05-24 07:29:19,2018-05-24 07:29:54,35.012s,FAILED
,,,,,,
Test Cases/General_Login_Logout/TC_1_Login,Chrome 66.0.3359.181,,2018-05-24 07:29:19,2018-05-24 07:29:41,21.785s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-05-24 07:29:20,2018-05-24 07:29:30,10.203s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:30,2018-05-24 07:29:30,0.058s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-05-24 07:29:30,2018-05-24 07:29:31,1.155s,PASSED
waitForElementClickable,Chrome 66.0.3359.181,,2018-05-24 07:29:31,2018-05-24 07:29:31,0.054s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-24 07:29:31,2018-05-24 07:29:31,0.095s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-24 07:29:31,2018-05-24 07:29:31,0.086s,PASSED
click,Chrome 66.0.3359.181,,2018-05-24 07:29:31,2018-05-24 07:29:31,0.058s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:31,2018-05-24 07:29:31,0.007s,PASSED
click,Chrome 66.0.3359.181,,2018-05-24 07:29:31,2018-05-24 07:29:39,7.838s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-24 07:29:39,2018-05-24 07:29:41,2.011s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 66.0.3359.181,,2018-05-24 07:29:41,2018-05-24 07:29:43,1.442s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:41,2018-05-24 07:29:41,0.038s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:29:41,2018-05-24 07:29:41,0.081s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:41,2018-05-24 07:29:41,0.006s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:29:41,2018-05-24 07:29:42,0.580s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:42,2018-05-24 07:29:42,0.007s,PASSED
click,Chrome 66.0.3359.181,,2018-05-24 07:29:42,2018-05-24 07:29:43,0.625s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:43,2018-05-24 07:29:43,0.008s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-24 07:29:43,2018-05-24 07:29:43,0.001s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_2_Open_RGM_Designated_Baseline,Chrome 66.0.3359.181,,2018-05-24 07:29:43,2018-05-24 07:29:43,0.787s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:43,2018-05-24 07:29:43,0.011s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:29:43,2018-05-24 07:29:43,0.031s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:43,2018-05-24 07:29:43,0.005s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:29:43,2018-05-24 07:29:43,0.039s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:43,2018-05-24 07:29:43,0.005s,PASSED
click,Chrome 66.0.3359.181,,2018-05-24 07:29:43,2018-05-24 07:29:43,0.602s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:43,2018-05-24 07:29:43,0.007s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-24 07:29:43,2018-05-24 07:29:43,0.001s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_3_Open_JMS_Sales_Org,Chrome 66.0.3359.181,,2018-05-24 07:29:43,2018-05-24 07:29:44,0.784s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:44,2018-05-24 07:29:44,0.006s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:29:44,2018-05-24 07:29:44,0.026s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:44,2018-05-24 07:29:44,0.005s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:29:44,2018-05-24 07:29:44,0.042s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:44,2018-05-24 07:29:44,0.005s,PASSED
click,Chrome 66.0.3359.181,,2018-05-24 07:29:44,2018-05-24 07:29:44,0.605s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:44,2018-05-24 07:29:44,0.007s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-24 07:29:44,2018-05-24 07:29:44,0.000s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_4_Open_Consumption_Baseline_Source,Chrome 66.0.3359.181,,2018-05-24 07:29:44,2018-05-24 07:29:45,0.771s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:44,2018-05-24 07:29:44,0.006s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:29:44,2018-05-24 07:29:44,0.045s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:44,2018-05-24 07:29:44,0.015s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:29:44,2018-05-24 07:29:44,0.031s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:44,2018-05-24 07:29:44,0.005s,PASSED
click,Chrome 66.0.3359.181,,2018-05-24 07:29:44,2018-05-24 07:29:45,0.591s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:45,2018-05-24 07:29:45,0.010s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-24 07:29:45,2018-05-24 07:29:45,0.001s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_5_Open_Corporate_Customer,Chrome 66.0.3359.181,,2018-05-24 07:29:45,2018-05-24 07:29:46,0.799s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:45,2018-05-24 07:29:45,0.007s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:29:45,2018-05-24 07:29:45,0.047s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:45,2018-05-24 07:29:45,0.006s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:29:45,2018-05-24 07:29:45,0.036s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:45,2018-05-24 07:29:45,0.006s,PASSED
click,Chrome 66.0.3359.181,,2018-05-24 07:29:45,2018-05-24 07:29:46,0.595s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:46,2018-05-24 07:29:46,0.006s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-24 07:29:46,2018-05-24 07:29:46,0.001s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_6_Open_SHL1_SBU,Chrome 66.0.3359.181,,2018-05-24 07:29:46,2018-05-24 07:29:47,1.326s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:46,2018-05-24 07:29:46,0.007s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:29:46,2018-05-24 07:29:46,0.032s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:46,2018-05-24 07:29:46,0.007s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:29:46,2018-05-24 07:29:46,0.036s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:46,2018-05-24 07:29:46,0.005s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:29:46,2018-05-24 07:29:47,0.563s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:47,2018-05-24 07:29:47,0.006s,PASSED
click,Chrome 66.0.3359.181,,2018-05-24 07:29:47,2018-05-24 07:29:47,0.588s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:47,2018-05-24 07:29:47,0.006s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-24 07:29:47,2018-05-24 07:29:47,0.001s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_7_Open_SHL2_Sales_Segment,Chrome 66.0.3359.181,,2018-05-24 07:29:47,2018-05-24 07:29:49,1.428s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:47,2018-05-24 07:29:47,0.060s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:29:47,2018-05-24 07:29:47,0.030s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:47,2018-05-24 07:29:47,0.006s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:29:47,2018-05-24 07:29:47,0.037s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:47,2018-05-24 07:29:47,0.006s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:29:47,2018-05-24 07:29:48,0.559s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:48,2018-05-24 07:29:48,0.007s,PASSED
click,Chrome 66.0.3359.181,,2018-05-24 07:29:48,2018-05-24 07:29:49,0.632s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:49,2018-05-24 07:29:49,0.008s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-24 07:29:49,2018-05-24 07:29:49,0.001s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_8_Open_SHL3_Sales_Division,Chrome 66.0.3359.181,,2018-05-24 07:29:49,2018-05-24 07:29:50,1.434s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:49,2018-05-24 07:29:49,0.007s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:29:49,2018-05-24 07:29:49,0.037s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:29:49,2018-05-24 07:29:49,0.005s,PASSED
