Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 69.0.3497.100,,2018-10-30 15:28:05,2018-10-30 15:28:42,37.064s,ERROR
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 69.0.3497.100,,2018-10-30 15:28:05,2018-10-30 15:28:23,18.181s,PASSED
tradeFunds.TF_Regression.LoginTFCustomer,Chrome 69.0.3497.100,,2018-10-30 15:28:05,2018-10-30 15:28:23,17.908s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Create_Banner,Chrome 69.0.3497.100,,2018-10-30 15:28:23,2018-10-30 15:28:42,18.637s,ERROR
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-30 15:28:23,2018-10-30 15:28:23,0.014s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-30 15:28:23,2018-10-30 15:28:23,0.105s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-30 15:28:23,2018-10-30 15:28:23,0.005s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-30 15:28:23,2018-10-30 15:28:25,1.651s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-30 15:28:25,2018-10-30 15:28:25,0.009s,PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:28:25,2018-10-30 15:28:26,0.601s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-30 15:28:26,2018-10-30 15:28:26,0.008s,PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:28:26,2018-10-30 15:28:26,0.063s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-30 15:28:26,2018-10-30 15:28:31,5.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:28:31,2018-10-30 15:28:31,0.003s,NOT_RUN
delay,Chrome 69.0.3497.100,,2018-10-30 15:28:31,2018-10-30 15:28:31,0.003s,NOT_RUN
setText,Chrome 69.0.3497.100,,2018-10-30 15:28:31,2018-10-30 15:28:32,1.287s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-30 15:28:32,2018-10-30 15:28:34,2.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:28:34,2018-10-30 15:28:34,0.003s,NOT_RUN
click,Chrome 69.0.3497.100,,2018-10-30 15:28:34,2018-10-30 15:28:34,0.162s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-30 15:28:34,2018-10-30 15:28:35,1.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:28:35,2018-10-30 15:28:35,0.127s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-30 15:28:35,2018-10-30 15:28:38,3.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:28:38,2018-10-30 15:28:38,0.148s,PASSED
tradeFunds.TF_Regression.verifyBanner,Chrome 69.0.3497.100,,2018-10-30 15:28:38,2018-10-30 15:28:42,3.293s,ERROR
