Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 67.0.3396.99,,2018-07-23 11:54:12,2018-07-23 11:54:50,38.649s,PASSED
,,,,,,
Test Cases/General_Login_Logout/TC_1_Login,Chrome 67.0.3396.99,,2018-07-23 11:54:12,2018-07-23 11:54:37,25.380s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-23 11:54:12,2018-07-23 11:54:22,10.401s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-23 11:54:22,2018-07-23 11:54:23,0.194s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-23 11:54:23,2018-07-23 11:54:24,1.162s,PASSED
waitForElementClickable,Chrome 67.0.3396.99,,2018-07-23 11:54:24,2018-07-23 11:54:24,0.204s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-23 11:54:24,2018-07-23 11:54:24,0.360s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-23 11:54:24,2018-07-23 11:54:24,0.116s,PASSED
click,Chrome 67.0.3396.99,,2018-07-23 11:54:24,2018-07-23 11:54:25,0.071s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-23 11:54:25,2018-07-23 11:54:25,0.008s,PASSED
click,Chrome 67.0.3396.99,,2018-07-23 11:54:25,2018-07-23 11:54:35,10.474s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-23 11:54:35,2018-07-23 11:54:37,2.136s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 67.0.3396.99,,2018-07-23 11:54:37,2018-07-23 11:54:39,1.541s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-23 11:54:37,2018-07-23 11:54:37,0.018s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-23 11:54:37,2018-07-23 11:54:37,0.132s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-23 11:54:37,2018-07-23 11:54:37,0.007s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-23 11:54:37,2018-07-23 11:54:38,0.586s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-23 11:54:38,2018-07-23 11:54:38,0.009s,PASSED
click,Chrome 67.0.3396.99,,2018-07-23 11:54:38,2018-07-23 11:54:39,0.665s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-23 11:54:39,2018-07-23 11:54:39,0.010s,PASSED
verifyElementPresent,Chrome 67.0.3396.99,,2018-07-23 11:54:39,2018-07-23 11:54:39,0.001s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_2_Open_RGM_Designated_Baseline,Chrome 67.0.3396.99,,2018-07-23 11:54:39,2018-07-23 11:54:40,0.814s,PASSED
