Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 66.0.3359.139,,2018-05-11 12:18:53,2018-05-11 12:20:28,1m - 34.338s,FAILED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Login,Chrome 66.0.3359.139,,2018-05-11 12:18:54,2018-05-11 12:19:49,55.800s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-11 12:18:54,2018-05-11 12:19:21,27.397s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 12:19:21,2018-05-11 12:19:21,0.109s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-11 12:19:21,2018-05-11 12:19:22,1.166s,PASSED
waitForElementClickable,Chrome 66.0.3359.139,,2018-05-11 12:19:22,2018-05-11 12:19:22,0.063s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-11 12:19:22,2018-05-11 12:19:23,0.142s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-11 12:19:23,2018-05-11 12:19:23,0.089s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 12:19:23,2018-05-11 12:19:23,0.067s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 12:19:23,2018-05-11 12:19:23,0.008s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 12:19:23,2018-05-11 12:19:47,24.492s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-11 12:19:47,2018-05-11 12:19:49,2.010s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_3_Open_All_Pages,Chrome 66.0.3359.139,,2018-05-11 12:19:49,2018-05-11 12:20:27,37.251s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 12:19:50,2018-05-11 12:19:50,0.007s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 12:19:50,2018-05-11 12:19:54,4.253s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 12:19:54,2018-05-11 12:19:54,0.007s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 12:19:54,2018-05-11 12:19:56,1.670s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 12:19:56,2018-05-11 12:19:56,0.006s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 12:19:56,2018-05-11 12:19:57,1.639s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 12:19:57,2018-05-11 12:19:57,0.006s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 12:19:57,2018-05-11 12:19:59,1.676s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 12:19:59,2018-05-11 12:19:59,0.010s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 12:19:59,2018-05-11 12:20:05,5.853s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 12:20:05,2018-05-11 12:20:05,0.005s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 12:20:05,2018-05-11 12:20:10,5.314s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 12:20:10,2018-05-11 12:20:10,0.026s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 12:20:10,2018-05-11 12:20:13,2.699s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 12:20:13,2018-05-11 12:20:13,0.009s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 12:20:13,2018-05-11 12:20:17,3.775s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 12:20:17,2018-05-11 12:20:17,0.005s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 12:20:17,2018-05-11 12:20:19,2.641s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 12:20:19,2018-05-11 12:20:19,0.007s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 12:20:19,2018-05-11 12:20:23,3.264s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 12:20:23,2018-05-11 12:20:23,0.006s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 12:20:23,2018-05-11 12:20:25,2.167s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 12:20:25,2018-05-11 12:20:25,0.009s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 12:20:25,2018-05-11 12:20:27,1.664s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-11 12:20:27,2018-05-11 12:20:27,0.009s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_2_Logout,Chrome 66.0.3359.139,,2018-05-11 12:20:27,2018-05-11 12:20:27,0.453s,FAILED
waitForElementClickable,Chrome 66.0.3359.139,,2018-05-11 12:20:27,2018-05-11 12:20:27,0.023s,PASSED
click,Chrome 66.0.3359.139,,2018-05-11 12:20:27,2018-05-11 12:20:27,0.355s,FAILED
