Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 70.0.3538.77,,2018-11-08 11:48:26,2018-11-08 11:49:03,36.665s,FAILED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 70.0.3538.77,,2018-11-08 11:48:26,2018-11-08 11:48:50,23.419s,PASSED
tradeFunds.TF_Regression.LoginTFCustomer,Chrome 70.0.3538.77,,2018-11-08 11:48:26,2018-11-08 11:48:50,23.174s,PASSED
,,,,,,
Test Cases/Regression_TF_Customer/TC_1_Create_Banner,Chrome 70.0.3538.77,,2018-11-08 11:48:50,2018-11-08 11:49:03,12.980s,FAILED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 11:48:50,2018-11-08 11:48:50,0.012s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-08 11:48:50,2018-11-08 11:48:50,0.588s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 11:48:50,2018-11-08 11:48:50,0.006s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-08 11:48:50,2018-11-08 11:48:51,1.120s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 11:48:51,2018-11-08 11:48:51,0.006s,PASSED
click,Chrome 70.0.3538.77,,2018-11-08 11:48:51,2018-11-08 11:48:52,0.608s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 11:48:52,2018-11-08 11:48:52,0.008s,PASSED
click,Chrome 70.0.3538.77,,2018-11-08 11:48:52,2018-11-08 11:48:52,0.063s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-08 11:48:52,2018-11-08 11:48:52,0.001s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-08 11:48:52,2018-11-08 11:48:52,0.000s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-08 11:48:52,2018-11-08 11:48:52,0.001s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-08 11:48:52,2018-11-08 11:48:52,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-08 11:48:52,2018-11-08 11:48:55,3.002s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-08 11:48:55,2018-11-08 11:49:03,7.377s,FAILED
