Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Firefox 59.0,,2018-10-29 12:14:49,2018-10-29 12:15:23,34.969s,PASSED
,,,,,,
Test Cases/General_Login_Logout/Login,Firefox 59.0,,2018-10-29 12:14:49,2018-10-29 12:15:08,19.649s,PASSED
tradeFunds.TradeFunds.LoginTFCustomer,Firefox 59.0,,2018-10-29 12:14:49,2018-10-29 12:15:08,19.426s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Firefox 59.0,,2018-10-29 12:15:08,2018-10-29 12:15:23,15.088s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-29 12:15:09,2018-10-29 12:15:09,0.014s,PASSED
mouseOver,Firefox 59.0,,2018-10-29 12:15:09,2018-10-29 12:15:09,0.727s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-29 12:15:09,2018-10-29 12:15:09,0.006s,PASSED
mouseOver,Firefox 59.0,,2018-10-29 12:15:09,2018-10-29 12:15:10,1.172s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-29 12:15:10,2018-10-29 12:15:10,0.010s,PASSED
click,Firefox 59.0,,2018-10-29 12:15:10,2018-10-29 12:15:11,0.766s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-29 12:15:11,2018-10-29 12:15:11,0.014s,PASSED
click,Firefox 59.0,,2018-10-29 12:15:11,2018-10-29 12:15:11,0.241s,PASSED
delay,Firefox 59.0,,2018-10-29 12:15:11,2018-10-29 12:15:16,5.004s,PASSED
click,Firefox 59.0,,2018-10-29 12:15:16,2018-10-29 12:15:16,0.002s,NOT_RUN
delay,Firefox 59.0,,2018-10-29 12:15:16,2018-10-29 12:15:16,0.003s,NOT_RUN
setText,Firefox 59.0,,2018-10-29 12:15:16,2018-10-29 12:15:17,0.141s,PASSED
delay,Firefox 59.0,,2018-10-29 12:15:17,2018-10-29 12:15:19,2.003s,PASSED
click,Firefox 59.0,,2018-10-29 12:15:19,2018-10-29 12:15:19,0.004s,NOT_RUN
click,Firefox 59.0,,2018-10-29 12:15:19,2018-10-29 12:15:19,0.297s,PASSED
delay,Firefox 59.0,,2018-10-29 12:15:19,2018-10-29 12:15:20,1.002s,PASSED
click,Firefox 59.0,,2018-10-29 12:15:20,2018-10-29 12:15:20,0.285s,PASSED
delay,Firefox 59.0,,2018-10-29 12:15:20,2018-10-29 12:15:23,3.003s,PASSED
click,Firefox 59.0,,2018-10-29 12:15:23,2018-10-29 12:15:23,0.277s,PASSED
