Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 70.0.3538.77,,2018-11-05 15:46:38,2018-11-05 15:47:56,1m - 17.952s,FAILED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 70.0.3538.77,,2018-11-05 15:46:39,2018-11-05 15:47:18,39.596s,PASSED
tradeFunds.TF_Regression.LoginTFCustomer,Chrome 70.0.3538.77,,2018-11-05 15:46:39,2018-11-05 15:47:18,39.396s,PASSED
,,,,,,
Test Cases/Regression_TF_Customer/TC_1_Create_Banner,Chrome 70.0.3538.77,,2018-11-05 15:47:18,2018-11-05 15:47:56,38.076s,FAILED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-05 15:47:18,2018-11-05 15:47:18,0.012s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-05 15:47:18,2018-11-05 15:47:19,0.574s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-05 15:47:19,2018-11-05 15:47:19,0.006s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-05 15:47:19,2018-11-05 15:47:46,27.208s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-05 15:47:46,2018-11-05 15:47:46,0.005s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 15:47:46,2018-11-05 15:47:47,1.151s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-05 15:47:47,2018-11-05 15:47:47,0.015s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 15:47:47,2018-11-05 15:47:47,0.061s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-05 15:47:47,2018-11-05 15:47:52,5.003s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 15:47:52,2018-11-05 15:47:52,0.004s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-05 15:47:52,2018-11-05 15:47:52,0.004s,NOT_RUN
setText,Chrome 70.0.3538.77,,2018-11-05 15:47:52,2018-11-05 15:47:53,0.209s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-05 15:47:53,2018-11-05 15:47:55,2.003s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 15:47:55,2018-11-05 15:47:55,0.004s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-05 15:47:55,2018-11-05 15:47:55,0.172s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-05 15:47:55,2018-11-05 15:47:56,1.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 15:47:56,2018-11-05 15:47:56,0.492s,FAILED
