Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 69.0.3497.100,,2018-10-30 14:08:54,2018-10-30 14:09:34,40.193s,ERROR
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 69.0.3497.100,,2018-10-30 14:08:54,2018-10-30 14:09:17,22.680s,PASSED
tradeFunds.TradeFunds.LoginTFCustomer,Chrome 69.0.3497.100,,2018-10-30 14:08:54,2018-10-30 14:09:17,22.414s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Create_Banner,Chrome 69.0.3497.100,,2018-10-30 14:09:17,2018-10-30 14:09:34,17.272s,ERROR
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-30 14:09:17,2018-10-30 14:09:17,0.027s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-30 14:09:17,2018-10-30 14:09:17,0.062s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-30 14:09:17,2018-10-30 14:09:17,0.005s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-30 14:09:17,2018-10-30 14:09:18,1.605s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-30 14:09:18,2018-10-30 14:09:18,0.006s,PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:09:18,2018-10-30 14:09:19,0.589s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-30 14:09:19,2018-10-30 14:09:19,0.009s,PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:09:19,2018-10-30 14:09:19,0.063s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-30 14:09:19,2018-10-30 14:09:24,5.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:09:24,2018-10-30 14:09:24,0.002s,NOT_RUN
delay,Chrome 69.0.3497.100,,2018-10-30 14:09:24,2018-10-30 14:09:24,0.002s,NOT_RUN
setText,Chrome 69.0.3497.100,,2018-10-30 14:09:24,2018-10-30 14:09:27,3.314s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-30 14:09:27,2018-10-30 14:09:29,2.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:09:29,2018-10-30 14:09:29,0.003s,NOT_RUN
click,Chrome 69.0.3497.100,,2018-10-30 14:09:29,2018-10-30 14:09:30,0.159s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-30 14:09:30,2018-10-30 14:09:31,1.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:09:31,2018-10-30 14:09:31,0.133s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-30 14:09:31,2018-10-30 14:09:34,3.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:09:34,2018-10-30 14:09:34,0.138s,PASSED
tradeFunds.TradeFunds.verifyBanner,Chrome 69.0.3497.100,,2018-10-30 14:09:34,2018-10-30 14:09:34,0.003s,ERROR
