Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 69.0.3497.100,,2018-10-26 17:51:21,2018-10-26 17:51:47,26.218s,FAILED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 69.0.3497.100,,2018-10-26 17:51:21,2018-10-26 17:51:39,17.389s,PASSED
tradeFunds.TradeFunds.LoginTFCustomer,Chrome 69.0.3497.100,,2018-10-26 17:51:22,2018-10-26 17:51:39,17.176s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 69.0.3497.100,,2018-10-26 17:51:39,2018-10-26 17:51:47,8.594s,FAILED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:51:39,2018-10-26 17:51:39,0.014s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-26 17:51:39,2018-10-26 17:51:39,0.142s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:51:39,2018-10-26 17:51:39,0.015s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-26 17:51:39,2018-10-26 17:51:40,1.105s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:51:40,2018-10-26 17:51:40,0.013s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:51:40,2018-10-26 17:51:41,0.638s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:51:41,2018-10-26 17:51:41,0.018s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:51:41,2018-10-26 17:51:41,0.066s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-26 17:51:41,2018-10-26 17:51:46,5.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:51:46,2018-10-26 17:51:46,0.004s,NOT_RUN
delay,Chrome 69.0.3497.100,,2018-10-26 17:51:46,2018-10-26 17:51:46,0.002s,NOT_RUN
setText,Chrome 69.0.3497.100,,2018-10-26 17:51:46,2018-10-26 17:51:47,1.455s,FAILED
