Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 69.0.3497.100,,2018-10-26 17:40:07,2018-10-26 17:41:19,1m - 12.397s,FAILED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 69.0.3497.100,,2018-10-26 17:40:07,2018-10-26 17:40:31,23.824s,PASSED
tradeFunds.TradeFunds.LoginTFCustomer,Chrome 69.0.3497.100,,2018-10-26 17:40:08,2018-10-26 17:40:31,23.595s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 69.0.3497.100,,2018-10-26 17:40:31,2018-10-26 17:41:19,48.325s,FAILED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:40:31,2018-10-26 17:40:31,0.024s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-26 17:40:31,2018-10-26 17:40:31,0.073s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:40:31,2018-10-26 17:40:31,0.005s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-26 17:40:31,2018-10-26 17:40:33,1.598s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:40:33,2018-10-26 17:40:33,0.006s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:40:33,2018-10-26 17:40:34,0.596s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:40:34,2018-10-26 17:40:34,0.022s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:40:34,2018-10-26 17:40:34,0.080s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-26 17:40:34,2018-10-26 17:40:39,5.004s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:40:39,2018-10-26 17:40:39,0.003s,NOT_RUN
delay,Chrome 69.0.3497.100,,2018-10-26 17:40:39,2018-10-26 17:40:39,0.002s,NOT_RUN
setText,Chrome 69.0.3497.100,,2018-10-26 17:40:39,2018-10-26 17:40:46,6.938s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-26 17:40:46,2018-10-26 17:40:48,2.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:40:48,2018-10-26 17:41:19,31.847s,FAILED
