Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 66.0.3359.181,,2018-05-24 07:36:22,2018-05-24 07:36:56,33.537s,FAILED
,,,,,,
Test Cases/General_Login_Logout/TC_1_Login,Chrome 66.0.3359.181,,2018-05-24 07:36:23,2018-05-24 07:36:43,20.899s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-05-24 07:36:23,2018-05-24 07:36:29,6.718s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:36:29,2018-05-24 07:36:30,0.089s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-05-24 07:36:30,2018-05-24 07:36:31,1.131s,PASSED
waitForElementClickable,Chrome 66.0.3359.181,,2018-05-24 07:36:31,2018-05-24 07:36:31,0.061s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-24 07:36:31,2018-05-24 07:36:31,0.127s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-24 07:36:31,2018-05-24 07:36:31,0.114s,PASSED
click,Chrome 66.0.3359.181,,2018-05-24 07:36:31,2018-05-24 07:36:31,0.068s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:36:31,2018-05-24 07:36:31,0.009s,PASSED
click,Chrome 66.0.3359.181,,2018-05-24 07:36:31,2018-05-24 07:36:41,10.356s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-24 07:36:41,2018-05-24 07:36:43,2.020s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 66.0.3359.181,,2018-05-24 07:36:43,2018-05-24 07:36:45,1.316s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:36:44,2018-05-24 07:36:44,0.007s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:36:44,2018-05-24 07:36:44,0.043s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:36:44,2018-05-24 07:36:44,0.005s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:36:44,2018-05-24 07:36:44,0.548s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:36:44,2018-05-24 07:36:44,0.007s,PASSED
click,Chrome 66.0.3359.181,,2018-05-24 07:36:44,2018-05-24 07:36:45,0.628s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:36:45,2018-05-24 07:36:45,0.007s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-24 07:36:45,2018-05-24 07:36:45,0.001s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_2_Open_RGM_Designated_Baseline,Chrome 66.0.3359.181,,2018-05-24 07:36:45,2018-05-24 07:36:46,0.758s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:36:45,2018-05-24 07:36:45,0.007s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:36:45,2018-05-24 07:36:45,0.034s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:36:45,2018-05-24 07:36:45,0.005s,PASSED
mouseOver,Chrome 66.0.3359.181,,2018-05-24 07:36:45,2018-05-24 07:36:45,0.042s,PASSED
waitForPageLoad,Chrome 66.0.3359.181,,2018-05-24 07:36:45,2018-05-24 07:36:45,0.005s,PASSED
click,Chrome 66.0.3359.181,,2018-05-24 07:36:45,2018-05-24 07:36:46,0.591s,PASSED
