Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 70.0.3538.77,,2018-11-08 18:57:52,2018-11-08 18:59:58,2m - 6.128s,FAILED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 70.0.3538.77,,2018-11-08 18:57:53,2018-11-08 18:58:20,27.192s,PASSED
tradeFunds.TF_Regression.LoginTFCustomer,Chrome 70.0.3538.77,,2018-11-08 18:57:53,2018-11-08 18:58:20,26.907s,PASSED
,,,,,,
Test Cases/Regression_TF_Customer/TC_1_Create_Banner,Chrome 70.0.3538.77,,2018-11-08 18:58:20,2018-11-08 18:58:37,17.715s,FAILED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 18:58:20,2018-11-08 18:58:20,0.036s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-08 18:58:20,2018-11-08 18:58:21,1.094s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 18:58:21,2018-11-08 18:58:21,0.008s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-08 18:58:21,2018-11-08 18:58:32,10.628s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 18:58:32,2018-11-08 18:58:32,0.006s,PASSED
click,Chrome 70.0.3538.77,,2018-11-08 18:58:32,2018-11-08 18:58:32,0.619s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 18:58:32,2018-11-08 18:58:32,0.013s,PASSED
click,Chrome 70.0.3538.77,,2018-11-08 18:58:32,2018-11-08 18:58:32,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-08 18:58:32,2018-11-08 18:58:32,0.001s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-08 18:58:32,2018-11-08 18:58:32,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-08 18:58:32,2018-11-08 18:58:32,0.000s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-08 18:58:32,2018-11-08 18:58:32,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-08 18:58:32,2018-11-08 18:58:35,3.002s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-08 18:58:35,2018-11-08 18:58:37,2.143s,FAILED
,,,,,,
Test Cases/Regression_TF_Customer/TC_1_Create_Banner,Chrome 70.0.3538.77,,2018-11-08 18:58:37,2018-11-08 18:58:49,11.576s,FAILED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 18:58:37,2018-11-08 18:58:37,0.012s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-08 18:58:37,2018-11-08 18:58:38,0.035s,PASSED
