Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 66.0.3359.139,,2018-05-17 09:59:29,2018-05-17 09:59:53,24.104s,FAILED
,,,,,,
Test Cases/General_Login_Logout/TC_1_Login,Chrome 66.0.3359.139,,2018-05-17 09:59:30,2018-05-17 09:59:52,22.739s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-17 09:59:30,2018-05-17 09:59:38,8.546s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-17 09:59:38,2018-05-17 09:59:38,0.077s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-17 09:59:38,2018-05-17 09:59:40,1.151s,PASSED
waitForElementClickable,Chrome 66.0.3359.139,,2018-05-17 09:59:40,2018-05-17 09:59:40,0.064s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-17 09:59:40,2018-05-17 09:59:40,0.103s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-17 09:59:40,2018-05-17 09:59:40,0.098s,PASSED
click,Chrome 66.0.3359.139,,2018-05-17 09:59:40,2018-05-17 09:59:40,0.059s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-17 09:59:40,2018-05-17 09:59:40,0.006s,PASSED
click,Chrome 66.0.3359.139,,2018-05-17 09:59:40,2018-05-17 09:59:50,10.372s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-17 09:59:50,2018-05-17 09:59:52,2.012s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 66.0.3359.139,,2018-05-17 09:59:52,2018-05-17 09:59:53,0.540s,FAILED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-17 09:59:52,2018-05-17 09:59:52,0.007s,PASSED
click,Chrome 66.0.3359.139,,2018-05-17 09:59:52,2018-05-17 09:59:53,0.463s,FAILED
