Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 69.0.3497.100,,2018-10-26 17:52:29,2018-10-26 17:53:04,35.039s,FAILED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 69.0.3497.100,,2018-10-26 17:52:29,2018-10-26 17:52:47,18.042s,PASSED
tradeFunds.TradeFunds.LoginTFCustomer,Chrome 69.0.3497.100,,2018-10-26 17:52:30,2018-10-26 17:52:47,17.817s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 69.0.3497.100,,2018-10-26 17:52:47,2018-10-26 17:53:04,16.758s,FAILED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:52:48,2018-10-26 17:52:48,0.014s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-26 17:52:48,2018-10-26 17:52:48,0.051s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:52:48,2018-10-26 17:52:48,0.005s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-26 17:52:48,2018-10-26 17:52:49,1.581s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:52:49,2018-10-26 17:52:49,0.006s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:52:49,2018-10-26 17:52:50,0.621s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-26 17:52:50,2018-10-26 17:52:50,0.009s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:52:50,2018-10-26 17:52:50,0.081s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-26 17:52:50,2018-10-26 17:52:55,5.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 17:52:55,2018-10-26 17:52:55,0.001s,NOT_RUN
delay,Chrome 69.0.3497.100,,2018-10-26 17:52:55,2018-10-26 17:52:55,0.001s,NOT_RUN
setText,Chrome 69.0.3497.100,,2018-10-26 17:52:55,2018-10-26 17:53:04,9.248s,FAILED
