Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 69.0.3497.100,,2018-10-25 14:03:12,2018-10-25 14:04:13,1m - 1.056s,FAILED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 69.0.3497.100,,2018-10-25 14:03:12,2018-10-25 14:03:39,26.194s,PASSED
tradeFunds.TradeFunds.LoginTFCustomer,Chrome 69.0.3497.100,,2018-10-25 14:03:13,2018-10-25 14:03:39,25.968s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 69.0.3497.100,,2018-10-25 14:03:39,2018-10-25 14:04:13,34.617s,FAILED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-25 14:03:39,2018-10-25 14:03:39,0.014s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-25 14:03:39,2018-10-25 14:03:39,0.585s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-25 14:03:39,2018-10-25 14:03:39,0.006s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-25 14:03:39,2018-10-25 14:03:41,1.606s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-25 14:03:41,2018-10-25 14:03:41,0.007s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 14:03:41,2018-10-25 14:03:41,0.578s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-25 14:03:41,2018-10-25 14:03:41,0.007s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 14:03:41,2018-10-25 14:03:41,0.001s,NOT_RUN
setText,Chrome 69.0.3497.100,,2018-10-25 14:03:41,2018-10-25 14:04:13,31.700s,FAILED
