Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Firefox 59.0,,2018-10-24 17:21:17,2018-10-24 17:22:04,47.744s,PASSED
,,,,,,
Test Cases/General_Login_Logout/TC_1_Login,Firefox 59.0,,2018-10-24 17:21:17,2018-10-24 17:21:47,30.115s,PASSED
openBrowser,Firefox 59.0,,2018-10-24 17:21:17,2018-10-24 17:21:31,14.032s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:31,2018-10-24 17:21:31,0.107s,PASSED
maximizeWindow,Firefox 59.0,,2018-10-24 17:21:31,2018-10-24 17:21:31,0.147s,PASSED
waitForElementClickable,Firefox 59.0,,2018-10-24 17:21:31,2018-10-24 17:21:31,0.113s,PASSED
setText,Firefox 59.0,,2018-10-24 17:21:31,2018-10-24 17:21:32,0.085s,PASSED
setText,Firefox 59.0,,2018-10-24 17:21:32,2018-10-24 17:21:32,0.072s,PASSED
click,Firefox 59.0,,2018-10-24 17:21:32,2018-10-24 17:21:32,0.232s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:32,2018-10-24 17:21:32,0.015s,PASSED
click,Firefox 59.0,,2018-10-24 17:21:32,2018-10-24 17:21:45,12.972s,PASSED
delay,Firefox 59.0,,2018-10-24 17:21:45,2018-10-24 17:21:47,2.014s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Firefox 59.0,,2018-10-24 17:21:47,2018-10-24 17:21:49,1.725s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:47,2018-10-24 17:21:47,0.010s,PASSED
mouseOver,Firefox 59.0,,2018-10-24 17:21:47,2018-10-24 17:21:47,0.138s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:47,2018-10-24 17:21:47,0.014s,PASSED
mouseOver,Firefox 59.0,,2018-10-24 17:21:47,2018-10-24 17:21:48,0.653s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:48,2018-10-24 17:21:48,0.006s,PASSED
click,Firefox 59.0,,2018-10-24 17:21:48,2018-10-24 17:21:49,0.753s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:49,2018-10-24 17:21:49,0.016s,PASSED
verifyElementPresent,Firefox 59.0,,2018-10-24 17:21:49,2018-10-24 17:21:49,0.002s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_2_Open_RGM_Designated_Baseline,Firefox 59.0,,2018-10-24 17:21:49,2018-10-24 17:21:50,1.155s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:49,2018-10-24 17:21:49,0.019s,PASSED
mouseOver,Firefox 59.0,,2018-10-24 17:21:49,2018-10-24 17:21:49,0.120s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:49,2018-10-24 17:21:49,0.006s,PASSED
mouseOver,Firefox 59.0,,2018-10-24 17:21:49,2018-10-24 17:21:49,0.125s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:49,2018-10-24 17:21:49,0.019s,PASSED
click,Firefox 59.0,,2018-10-24 17:21:49,2018-10-24 17:21:50,0.744s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:50,2018-10-24 17:21:50,0.006s,PASSED
verifyElementPresent,Firefox 59.0,,2018-10-24 17:21:50,2018-10-24 17:21:50,0.001s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_3_Open_JMS_Sales_Org,Firefox 59.0,,2018-10-24 17:21:50,2018-10-24 17:21:51,1.136s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:50,2018-10-24 17:21:50,0.008s,PASSED
mouseOver,Firefox 59.0,,2018-10-24 17:21:50,2018-10-24 17:21:50,0.130s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:50,2018-10-24 17:21:50,0.027s,PASSED
mouseOver,Firefox 59.0,,2018-10-24 17:21:50,2018-10-24 17:21:50,0.135s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:50,2018-10-24 17:21:50,0.006s,PASSED
click,Firefox 59.0,,2018-10-24 17:21:50,2018-10-24 17:21:51,0.735s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:51,2018-10-24 17:21:51,0.013s,PASSED
verifyElementPresent,Firefox 59.0,,2018-10-24 17:21:51,2018-10-24 17:21:51,0.002s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_4_Open_Consumption_Baseline_Source,Firefox 59.0,,2018-10-24 17:21:51,2018-10-24 17:21:52,1.173s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:51,2018-10-24 17:21:51,0.008s,PASSED
mouseOver,Firefox 59.0,,2018-10-24 17:21:51,2018-10-24 17:21:51,0.124s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:51,2018-10-24 17:21:51,0.014s,PASSED
mouseOver,Firefox 59.0,,2018-10-24 17:21:51,2018-10-24 17:21:51,0.146s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:51,2018-10-24 17:21:51,0.017s,PASSED
click,Firefox 59.0,,2018-10-24 17:21:51,2018-10-24 17:21:52,0.738s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:52,2018-10-24 17:21:52,0.015s,PASSED
verifyElementPresent,Firefox 59.0,,2018-10-24 17:21:52,2018-10-24 17:21:52,0.002s,NOT_RUN
,,,,,,
Test Cases/Smoke_TF_Customer/TC_5_Open_Corporate_Customer,Firefox 59.0,,2018-10-24 17:21:52,2018-10-24 17:21:53,1.162s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:52,2018-10-24 17:21:52,0.008s,PASSED
mouseOver,Firefox 59.0,,2018-10-24 17:21:52,2018-10-24 17:21:52,0.136s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:52,2018-10-24 17:21:52,0.007s,PASSED
mouseOver,Firefox 59.0,,2018-10-24 17:21:52,2018-10-24 17:21:52,0.130s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:52,2018-10-24 17:21:52,0.005s,PASSED
click,Firefox 59.0,,2018-10-24 17:21:52,2018-10-24 17:21:53,0.787s,PASSED
waitForPageLoad,Firefox 59.0,,2018-10-24 17:21:53,2018-10-24 17:21:53,0.007s,PASSED
