Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 70.0.3538.77,,2018-11-08 19:05:29,2018-11-08 19:06:15,46.217s,FAILED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 70.0.3538.77,,2018-11-08 19:05:29,2018-11-08 19:05:55,26.190s,PASSED
tradeFunds.TF_Regression.LoginTFCustomer,Chrome 70.0.3538.77,,2018-11-08 19:05:30,2018-11-08 19:05:55,25.958s,PASSED
,,,,,,
Test Cases/Regression_TF_Customer/TC_1_Create_Banner,Chrome 70.0.3538.77,,2018-11-08 19:05:55,2018-11-08 19:06:15,19.798s,FAILED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 19:05:56,2018-11-08 19:05:56,0.011s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-08 19:05:56,2018-11-08 19:05:56,0.573s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 19:05:56,2018-11-08 19:05:56,0.005s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-08 19:05:56,2018-11-08 19:06:04,7.644s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 19:06:04,2018-11-08 19:06:04,0.011s,PASSED
click,Chrome 70.0.3538.77,,2018-11-08 19:06:04,2018-11-08 19:06:04,0.109s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-08 19:06:04,2018-11-08 19:06:04,0.006s,PASSED
click,Chrome 70.0.3538.77,,2018-11-08 19:06:04,2018-11-08 19:06:04,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-08 19:06:04,2018-11-08 19:06:04,0.001s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-08 19:06:04,2018-11-08 19:06:04,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-08 19:06:04,2018-11-08 19:06:04,0.001s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-08 19:06:04,2018-11-08 19:06:04,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-08 19:06:04,2018-11-08 19:06:07,3.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-08 19:06:07,2018-11-08 19:06:08,0.689s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-08 19:06:08,2018-11-08 19:06:10,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-08 19:06:10,2018-11-08 19:06:10,0.001s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-08 19:06:10,2018-11-08 19:06:10,0.172s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-08 19:06:10,2018-11-08 19:06:12,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-08 19:06:12,2018-11-08 19:06:12,0.145s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-08 19:06:12,2018-11-08 19:06:15,3.002s,PASSED
verifyTextPresent,Chrome 70.0.3538.77,"Record has been saved successfully. 
",2018-11-08 19:06:15,2018-11-08 19:06:15,0.091s,FAILED
click,Chrome 70.0.3538.77,,2018-11-08 19:06:15,2018-11-08 19:06:15,0.130s,PASSED
"Statement - row_MTCH = CustomKeywords.tradeFunds.TF_Regression.verifyBanner(ora_connt, ora_usr, ora_psswrd, ora_schema)",Chrome 70.0.3538.77,,2018-11-08 19:06:15,2018-11-08 19:06:15,0.000s,NOT_RUN
"Statement - println(""MTCH_Banner_Name"")",Chrome 70.0.3538.77,,2018-11-08 19:06:15,2018-11-08 19:06:15,0.000s,NOT_RUN
verifyEqual,Chrome 70.0.3538.77,,2018-11-08 19:06:15,2018-11-08 19:06:15,0.001s,NOT_RUN
