Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke_TF_Customer,Chrome 69.0.3497.100,,2018-10-25 14:18:33,2018-10-25 14:19:03,29.488s,FAILED
,,,,,,
Test Cases/General_Login_Logout/Login,Chrome 69.0.3497.100,,2018-10-25 14:18:34,2018-10-25 14:18:57,23.312s,PASSED
tradeFunds.TradeFunds.LoginTFCustomer,Chrome 69.0.3497.100,,2018-10-25 14:18:34,2018-10-25 14:18:57,23.080s,PASSED
,,,,,,
Test Cases/Smoke_TF_Customer/TC_1_Open_Banner,Chrome 69.0.3497.100,,2018-10-25 14:18:57,2018-10-25 14:19:03,5.942s,FAILED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-25 14:18:57,2018-10-25 14:18:57,0.011s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-25 14:18:57,2018-10-25 14:18:59,1.592s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-25 14:18:59,2018-10-25 14:18:59,0.005s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-25 14:18:59,2018-10-25 14:19:00,1.623s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-25 14:19:00,2018-10-25 14:19:00,0.007s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 14:19:00,2018-10-25 14:19:01,0.613s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-25 14:19:01,2018-10-25 14:19:01,0.013s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 14:19:01,2018-10-25 14:19:03,1.982s,FAILED
